name,desc,sap_cos,coder_cos,svd_cos,old_cos,new1_cos,new2_cos,selected_by,GPT3.5_TRUE,GPT3.5_FALSE,COMMON,gpt3.5,gpt4
CCS:183,routine chest x-ray,0.8418822288513184,0.6651933193206787,0.1165395975112915,0.3623206913471222,0.3808963000774383,0.3877165615558624,svd,False,True,False,0,0.3
CCS:193,diagnostic ultrasound of heart (echocardiogram),0.8563360571861267,0.6870014071464539,0.1366657614707946,0.4969655573368072,0.6493837237358093,0.6459481716156006,svd,False,True,False,0,0.75
CCS:201,cardiac stress tests,0.8702649474143982,0.7547104358673096,0.0741794630885124,0.4906096160411834,0.5564079284667969,0.5688727498054504,coder,False,False,False,0,0.5
CCS:202,electrocardiogram,0.8620060086250305,0.6770755648612976,0.1179623231291771,0.4873207807540893,0.6139166951179504,0.6078221201896667,svd,False,True,False,0,0.5
CCS:225,conversion of cardiac rhythm,0.8725032210350037,0.7821210026741028,0.0996502712368965,0.5036754608154297,0.672835111618042,0.6644136905670166,coder,False,True,False,0,0.3
CCS:236,home health services,0.8817114233970642,0.665182888507843,0.0620468072593212,0.3085476160049438,0.2166861742734909,0.2179791182279586,sap,False,False,False,0,0.2
CCS:43,heart valve procedures,0.88328617811203,0.7048954963684082,0.0709837898612022,0.4444776475429535,0.5813714265823364,0.583110511302948,sap,False,False,False,0,0.6
CCS:47,"diagnostic cardiac catheterization, coronary arteriography",0.836233913898468,0.6324905157089233,0.1284375935792923,0.50150465965271,0.6216204762458801,0.6177358031272888,svd,False,True,False,0,0.5
CCS:48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator",0.5775738954544067,0.6959297060966492,0.1276858001947403,0.44411501288414,0.6081539988517761,0.603581964969635,svd,False,True,False,0,0.75
CCS:49,other or heart procedures,0.893437922000885,0.7028772234916687,0.0835526511073112,0.4817081987857818,0.6156893372535706,0.6153044700622559,sap,False,True,False,0,0.5
CCS:54,"other vascular catheterization, not heart",0.8909074664115906,0.6439518332481384,0.0231585260480642,0.3394177258014679,0.339302659034729,0.3587414026260376,sap,False,False,False,0,0.1
CCS:58,hemodialysis,0.8776147961616516,0.7023542523384094,0.0347050838172435,0.4909660816192627,0.5158207416534424,0.5360963940620422,sap,False,False,False,0,0.25
CCS:62,other diagnostic cardiovascular procedures,0.8905355334281921,0.6385523676872253,0.0770036801695823,0.4117487668991089,0.3056710064411163,0.3083502948284149,sap,False,True,False,0,0.5
CCS:63,other non-or therapeutic cardiovascular procedures,0.8812358379364014,0.6649987697601318,0.0251666139811277,0.3052683770656585,0.3352128267288208,0.3420555293560028,sap,False,False,False,0,0.5
LOINC:10535-3,Digoxin,0.8461944460868835,0.6350556015968323,0.1682878136634826,0.5496842861175537,0.7239077091217041,0.7276445031166077,svd&new1&new2,False,False,False,0,0.75
LOINC:11153-4,Hematocrit,0.8799813389778137,0.7050189971923828,0.0378808006644248,0.2504808902740478,0.2427390813827514,0.2467959523200988,sap,False,False,False,0,0.2
LOINC:11554-3,Deprecated Magnesium SerPl-sCnc,0.6917615532875061,0.6329512596130371,0.16082863509655,0.3414789736270904,0.3398594558238983,0.348105788230896,svd,False,False,False,0,0.1
LOINC:13508-7,Hematocrit,0.8799813389778137,0.7050189971923828,-0.0094246892258524,0.3068525791168213,0.2796935737133026,0.2852458953857422,sap,False,False,False,0,0.2
LOINC:14286-9,Carnitine free (C0),0.8419715762138367,0.7502841949462891,-0.0302360281348228,0.258411705493927,0.2735975682735443,0.2722916901111603,coder,False,False,False,0,0.0
LOINC:2216-0,DOPamine,0.8139641880989075,0.6088765859603882,0.012376619502902,0.5930372476577759,0.6953003406524658,0.6947396993637085,old&new1&new2,False,False,False,0,0.0
LOINC:2230-1,EPINEPHrine,0.8339512944221497,0.600553035736084,0.0092984661459922,0.579630434513092,0.6923118829727173,0.69389808177948,old&new1&new2,False,False,False,0,0.1
LOINC:3002-3,Thiocyanate,0.8041393160820007,0.6328738927841187,0.1336755752563476,0.2424500435590744,0.238786980509758,0.2377984970808029,svd,False,False,False,0,0.0
LOINC:30934-4,Natriuretic peptide B,0.841746985912323,0.5948240756988525,0.1883647143840789,0.2705830633640289,0.2906691431999206,0.2869381308555603,svd,False,False,False,0,0.75
LOINC:3273-0,Heparin unfractionated,0.7984607219696045,0.6016990542411804,0.0592551156878471,0.5616985559463501,0.6560453176498413,0.6563409566879272,old,False,False,False,0,0.2
LOINC:33762-6,Natriuretic peptide.B prohormone N-Terminal,0.7746241688728333,0.5603751540184021,0.1429283916950225,0.232844591140747,0.2552501559257507,0.2460035681724548,svd,False,False,False,0,0.75
LOINC:35615-4,Lidocaine,0.8191577792167664,0.5323116779327393,0.1000421866774559,0.5697935223579407,0.6770886778831482,0.6772802472114563,old,False,False,False,0,0.0
LOINC:3834-9,N-acetylprocainamide,0.7901278138160706,0.541265606880188,0.1211207434535026,0.2695640921592712,0.2696440517902374,0.2659918367862701,svd,False,False,False,0,0.0
LOINC:3982-6,Procainamide,0.809251606464386,0.6231821775436401,0.1146348118782043,0.5691846013069153,0.6914433836936951,0.6853044629096985,old&new1,False,False,False,0,0.0
LOINC:3983-4,Procainamide+N-acetylprocainamide,0.7056847214698792,0.5950626730918884,0.1210346892476081,0.2582683861255646,0.2758210599422455,0.272645503282547,svd,False,False,False,0,0.0
LOINC:4544-3,Hematocrit,0.8799813389778137,0.7050189971923828,0.0490420162677764,0.3539929389953613,0.3327862918376922,0.3361445963382721,sap,False,False,False,0,0.2
LOINC:4545-0,Hematocrit,0.8799813389778137,0.7050189971923828,0.0494337677955627,0.3417933881282806,0.3196876347064972,0.320537805557251,sap,False,False,False,0,0.2
LOINC:5898-2,Deprecated aPTT Plas Qn,0.7857792973518372,0.5971117615699768,0.1336423009634018,0.19852215051651,0.1876086145639419,0.1895122081041336,svd,False,False,False,0,0.0
LOINC:6301-6,INR,0.8184158802032471,0.6027096509933472,0.1257901638746261,0.227351576089859,0.2226102352142334,0.2186684906482696,svd,False,False,False,0,0.25
LOINC:6773-6,Deprecated CK MB SerPl EIA-cCnc,0.689993679523468,0.7110907435417175,0.1344032883644104,0.2765032351016998,0.2840079963207245,0.2851246893405914,svd,False,False,False,0,0.2
LOINC:801-1,Sickle cells,0.7862380146980286,0.7359552383422852,-0.0113092456012964,0.3163913488388061,0.301608681678772,0.3114548325538635,coder,False,False,False,0,0.1
LOINC:X1166-8,crp (mg/l) (group:crpt),0.7104058861732483,0.736110508441925,-0.0110340164974331,0.1563027501106262,0.1247707605361938,0.1302043795585632,coder,False,False,False,0,0.2
PheCode:276.5,hypovolemia,0.8832299113273621,0.7258027195930481,0.0376069098711013,0.4839816987514496,0.4774633347988128,0.4894565641880035,sap,False,False,False,0,0.2
PheCode:338.2,chronic pain,0.8307773470878601,0.7315619587898254,-0.0161829404532909,0.3771370947360992,0.3039321005344391,0.3000231683254242,coder,False,False,False,0,0.1
PheCode:355,complex regional/central pain syndrome,0.7976858615875244,0.7436613440513611,-0.012631956487894,0.3907392024993896,0.3457271754741668,0.3470271825790405,coder,False,False,False,0,0.0
PheCode:355.1,chronic pain syndrome,0.8220841288566589,0.7363950610160828,-0.0137795126065611,0.3200975358486175,0.2776285111904144,0.2773251831531524,coder,False,False,False,0,0.1
PheCode:394,rheumatic disease of the heart valves,0.8685032725334167,0.7244320511817932,0.1508987098932266,0.5844850540161133,0.7683424353599548,0.7653694748878479,svd&old&new1&new2,False,False,True,0,0.5
PheCode:394.1,mitral valve stenosis and aortic valve stenosis,0.8148165345191956,0.6320114135742188,0.1470762342214584,0.5454361438751221,0.7163062691688538,0.7124294638633728,svd&new1&new2,False,False,True,0,0.75
PheCode:394.7,disease of tricuspid valve,0.8495962023735046,0.6811484694480896,0.1473939567804336,0.5994113087654114,0.7786528468132019,0.7815263271331787,svd&old&new1&new2,False,False,True,0,0.6
PheCode:395,heart valve disorders,0.8932384848594666,0.7351408004760742,0.1542509645223617,0.6021916270256042,0.7689766883850098,0.7650578022003174,sap&coder&svd&old&new1&new2,False,False,True,0,0.6
PheCode:395.1,nonrheumatic mitral valve disorders,0.831460177898407,0.6653023362159729,0.1589745581150055,0.5984437465667725,0.773949384689331,0.7696511745452881,svd&old&new1&new2,False,False,True,0,0.5
PheCode:395.2,nonrheumatic aortic valve disorders,0.824857234954834,0.6241000890731812,0.128469169139862,0.6018995642662048,0.7439211010932922,0.7416975498199463,svd&old&new1&new2,False,True,False,0,0.5
PheCode:395.6,heart valve replaced,0.8633156418800354,0.736976683139801,0.1371347606182098,0.5641515851020813,0.754652202129364,0.7494174838066101,coder&svd&old&new1&new2,False,True,False,0,0.5
PheCode:401,hypertension,0.8821008801460266,0.7117152810096741,0.0661779716610908,0.4105827808380127,0.3965628147125244,0.4627181589603424,sap,True,False,False,0,0.5
PheCode:401.1,essential hypertension,0.8736911416053772,0.6768078207969666,0.0524819307029247,0.5731068253517151,0.6186383366584778,0.6397694945335388,old,False,False,False,0,0.3
PheCode:401.2,hypertensive heart and/or renal disease,0.9025254845619202,0.7419231534004211,0.115554392337799,0.5333688259124756,0.5769954323768616,0.6109640598297119,sap&coder,True,False,False,0,0.75
PheCode:401.21,hypertensive heart disease,0.9114167094230652,0.7811015248298645,0.1059434786438942,0.6324189305305481,0.8160479664802551,0.8209138512611389,sap&coder&old&new1&new2,True,False,False,0,0.75
PheCode:411,ischemic heart disease,0.8970838189125061,0.775597333908081,0.1737024784088134,0.5966315269470215,0.7401778101921082,0.7343011498451233,sap&coder&svd&old&new1&new2,False,False,True,0,0.75
PheCode:411.2,myocardial infarction,0.8729068636894226,0.7497096657752991,0.1542449444532394,0.6366243362426758,0.7583050727844238,0.7524241805076599,coder&svd&old&new1&new2,False,False,True,0,0.75
PheCode:411.3,angina pectoris,0.8777355551719666,0.7966820597648621,0.0718781873583793,0.6184658408164978,0.724754273891449,0.7184460759162903,sap&coder&old&new1&new2,False,False,False,0,0.4
PheCode:411.4,coronary atherosclerosis,0.8556482195854187,0.6877453923225403,0.1552948504686355,0.6357298493385315,0.756767213344574,0.7440221905708313,svd&old&new1&new2,False,False,True,0,0.75
PheCode:411.8,"other chronic ischemic heart disease, unspecified",0.8725741505622864,0.7417165637016296,0.1608341485261917,0.6223224997520447,0.7788789868354797,0.771845817565918,coder&svd&old&new1&new2,False,False,True,0,0.75
PheCode:414,other forms of chronic heart disease,0.9047636985778807,0.7748635411262512,0.1007145568728447,0.6264496445655823,0.735755980014801,0.7547639012336731,sap&coder&old&new1&new2,False,False,False,0,0.75
PheCode:414.2,ascvd,0.8664166927337646,0.690090000629425,0.078049249947071,0.533901572227478,0.6784505844116211,0.6858966946601868,new1,False,False,False,0,0.75
PheCode:415,pulmonary heart disease,0.8900379538536072,0.7057248950004578,0.0951211377978324,0.5493977665901184,0.6402854323387146,0.6623654961585999,sap,False,False,False,0,0.6
PheCode:415.1,acute pulmonary heart disease,0.8870964050292969,0.7464322447776794,0.0400528460741043,0.4743102490901947,0.518444836139679,0.52511066198349,sap&coder,False,False,False,0,0.6
PheCode:416,cardiomegaly,0.8985465168952942,0.790741503238678,0.1843252182006836,0.6644201278686523,0.8268092274665833,0.8271417021751404,sap&coder&svd&old&new1&new2,False,False,True,0,0.7
PheCode:418,nonspecific chest pain,0.8409572243690491,0.7469654679298401,0.0695220828056335,0.5567434430122375,0.6206483244895935,0.6237276196479797,coder,False,False,False,0,0.3
PheCode:426,cardiac conduction disorders,0.8865678310394287,0.7328200936317444,0.1501480042934417,0.6189689636230469,0.7918369770050049,0.7841212749481201,sap&coder&svd&old&new1&new2,False,False,True,0,0.5
