0,name,desc,sap_cos,coder_cos,svd_cos,old_cos,new1_cos,new2_cos,selected_by,GPT3.5_TRUE,GPT3.5_FALSE,COMMON,gpt3.5,gpt4
0,CCS:218,psychological and psychiatric evaluation and therapy,0.9439556002616882,0.6684578061103821,0.25621265172958374,0.49068567156791687,0.7107367515563965,0.6889781355857849,svd&new1&new2,False,False,True,0,0.75
0,CCS:219,alcohol and drug rehabilitation/detoxification,0.9260227680206299,0.7056259512901306,0.11999722570180893,0.4305793344974518,0.31324508786201477,0.5622704029083252,coder&svd,False,True,False,0,0.5
0,CCS:227,"other diagnostic procedures (interview, evaluation, consultation)",0.8937432765960693,0.6530119180679321,0.13039706647396088,0.42537784576416016,0.28646132349967957,0.27004504203796387,svd,False,True,False,0,0.5
0,CCS:234,pathology,0.9725893139839172,0.5926705598831177,0.035971593111753464,0.3611685037612915,0.27691420912742615,0.29213759303092957,sap,False,False,False,0,0.1
0,CCS:237,ancillary services,0.9591265320777893,0.6241683959960938,0.14289556443691254,0.4278317987918854,0.3000065088272095,0.28413984179496765,svd,False,True,False,0,0.2
0,LOINC:10587-4,Sexual abstinence duration,0.9176869988441467,0.7231395840644836,-0.016997002065181732,0.2677428722381592,0.29231956601142883,0.28647753596305847,coder,False,False,False,0,0.2
0,LOINC:13169-8,Interpretation,0.9713024497032166,0.649849534034729,-0.008721156045794487,0.2232326865196228,0.23299722373485565,0.228926420211792,sap,False,False,False,0,0.0
0,LOINC:13440-3,Interpretation,0.9713024497032166,0.649849534034729,-0.013601561076939106,0.26927244663238525,0.28131893277168274,0.26965606212615967,sap,False,False,False,0,0.0
0,LOINC:13453-6,Deprecated Mean Glucose Bld gHb Est-aCnc,0.7320115566253662,0.6051762700080872,0.14907853305339813,0.25952136516571045,0.2918885052204132,0.2853142321109772,svd,False,False,False,0,0.0
0,LOINC:13552-5,cloZAPine,0.9386256337165833,0.5847115516662598,0.058464165776968,0.5705453157424927,0.6743777394294739,0.683311402797699,old&new1&new2,False,False,False,0,0.75
0,LOINC:13579-8,Sertraline,0.8799038529396057,0.6469405889511108,0.121674083173275,0.4903864860534668,0.5850246548652649,0.5939862132072449,svd,False,False,False,0,1
