name,desc,sap_cos,coder_cos,svd_cos,old_cos,new1_cos,new2_cos,selected_by,GPT3.5_TRUE,GPT3.5_FALSE,COMMON,gpt3.5,gpt4
CCS:11,diagnostic endocrine procedures,0.9000661373138428,0.6478073000907898,0.2643829584121704,0.4583770930767059,0.4110146760940552,0.4550428390502929,svd,False,False,False,0,0.5
CCS:17,destruction of lesion of retina and choroid,0.8141627311706543,0.5495389699935913,0.2570037543773651,0.5361692905426025,0.5566027164459229,0.5405222773551941,svd&new1&new2,False,True,False,0,0.75
CCS:58,hemodialysis,0.8999647498130798,0.6366721987724304,0.1321680247783661,0.5597136616706848,0.522942066192627,0.5452616214752197,old&new1&new2,False,False,False,0,0.2
CCS:91,peritoneal dialysis,0.8970349431037903,0.630773663520813,0.0506608188152313,0.5533625483512878,0.554042637348175,0.5653663277626038,new1&new2,False,False,False,0,0.25
LOINC:13453-6,Deprecated Mean Glucose Bld gHb Est-aCnc,0.7458535432815552,0.6755127310752869,0.2330105155706405,0.3316090404987335,0.3910053968429565,0.3832640945911407,svd,False,False,False,0,0.75
LOINC:13927-9,Pancreatic islet cell Ab,0.8881402611732483,0.6708309054374695,0.3181548714637756,0.3276399970054626,0.3353212475776672,0.3288878202438354,svd,False,False,False,0,0.85
LOINC:14633-2,C peptide,0.8914679288864136,0.6224029660224915,0.3082457482814789,0.2571293711662292,0.2796984016895294,0.276778370141983,svd,False,False,False,0,0.75
LOINC:1501-6,Glucose,0.9460689425468444,0.7065344452857971,-0.0031652038451284,0.4763093590736389,0.4848737716674804,0.4896971583366394,sap&coder,False,False,False,0,0.75
LOINC:1503-2,Glucose,0.9460689425468444,0.7065344452857971,-0.0125418547540903,0.450924813747406,0.4620283544063568,0.4702290296554565,sap&coder,False,False,False,0,0.75
LOINC:1504-0,Glucose,0.9460689425468444,0.7065344452857971,0.0052858842536807,0.3457492887973785,0.373108297586441,0.3751937747001648,sap&coder,False,False,False,0,0.75
LOINC:15069-8,Fructosamine,0.9141442179679872,0.5881572365760803,0.230031207203865,0.3564864099025726,0.3252377212047577,0.3233565986156463,svd,False,False,False,0,0.75
LOINC:1514-9,Glucose,0.9460689425468444,0.7065344452857971,0.0076144468039274,0.3916836082935333,0.3969263434410095,0.4009331464767456,sap&coder,False,False,False,0,0.75
LOINC:1525-5,Glucose,0.9460689425468444,0.7065344452857971,-0.0026358463801443,0.3271151781082153,0.3692380785942077,0.3681335747241974,sap&coder,False,False,False,0,0.75
LOINC:1530-5,Glucose,0.9460689425468444,0.7065344452857971,0.0141212027519941,0.4474688768386841,0.4553460776805877,0.4598123133182525,sap&coder,False,False,False,0,0.75
LOINC:1537-0,Glucose,0.9460689425468444,0.7065344452857971,0.0177419204264879,0.4266141951084137,0.4578896462917328,0.4639597535133362,sap&coder,False,False,False,0,0.75
LOINC:1540-4,Glucose,0.9460689425468444,0.7065344452857971,0.0178286358714103,0.4197424948215484,0.4199056625366211,0.4257692396640777,sap&coder,False,False,False,0,0.75
LOINC:1549-5,Glucose,0.9460689425468444,0.7065344452857971,0.0187065750360488,0.2710251808166504,0.3077771067619324,0.3111267983913421,sap&coder,False,False,False,0,0.75
LOINC:1555-2,Glucose,0.9460689425468444,0.7065344452857971,-0.0135499350726604,0.4428472816944122,0.4417111575603485,0.4493327140808105,sap&coder,False,False,False,0,0.75
LOINC:1986-9,C peptide,0.8914679288864136,0.6224029660224915,0.2420260310173034,0.2602720856666565,0.2805480360984802,0.2801606059074402,svd,False,False,False,0,0.75
LOINC:20440-4,Glucose,0.9460689425468444,0.7065344452857971,0.0231907423585653,0.4184494018554687,0.4462574422359466,0.4519141614437103,sap&coder,False,False,False,0,0.75
LOINC:2339-0,Glucose,0.9460689425468444,0.7065344452857971,0.1493565291166305,0.3941780626773834,0.4405069947242737,0.4408958852291107,sap&coder,False,False,False,0,0.75
LOINC:2341-6,Glucose,0.9460689425468444,0.7065344452857971,0.2587246596813202,0.3930354714393616,0.4014976918697357,0.3969059884548187,sap&coder&svd,False,False,False,0,0.75
LOINC:2342-4,Glucose,0.9460689425468444,0.7065344452857971,-0.0227351952344179,0.4701873660087585,0.5124910473823547,0.5180054903030396,sap&coder,False,False,False,0,0.75
LOINC:2344-0,Glucose,0.9460689425468444,0.7065344452857971,0.0105505958199501,0.4771034121513366,0.4922267198562622,0.4970200657844543,sap&coder,False,False,False,0,0.75
LOINC:2349-9,Glucose,0.9460689425468444,0.7065344452857971,-0.0112185552716255,0.437197208404541,0.4538500010967254,0.4585486054420471,sap&coder,False,False,False,0,0.75
LOINC:2350-7,Glucose,0.9460689425468444,0.7065344452857971,-0.0010294687235727,0.4229606986045837,0.435503214597702,0.4421489238739013,sap&coder,False,False,False,0,0.75
LOINC:25663-6,Glucose,0.9460689425468444,0.7065344452857971,0.0279307756572961,0.3470546305179596,0.3357385993003845,0.336492657661438,sap&coder,False,False,False,0,0.75
LOINC:26539-7,Glucose,0.9460689425468444,0.7065344452857971,0.027935279533267,0.3237766027450561,0.3571633696556091,0.3597530722618103,sap&coder,False,False,False,0,0.75
LOINC:27882-0,Proinsulin,0.92061048746109,0.6715136170387268,0.0574828796088695,0.2433738857507705,0.235705018043518,0.2387201786041259,sap,False,False,False,0,0.75
LOINC:31209-0,Islet cell 512 Ab,0.8822739124298096,0.6642822027206421,0.2947061657905578,0.2828806042671203,0.3340364098548889,0.3228330016136169,svd,False,False,False,0,0.75
