name,desc,sap_cos,coder_cos,svd_cos,old_cos,new1_cos,new2_cos,selected_by,GPT3.5_TRUE,GPT3.5_FALSE,COMMON,gpt3.5,gpt4
CCS:143,bunionectomy or repair of toe deformities,0.7420516610145569,0.6156966090202332,0.0944626405835151,0.409930944442749,0.3458057940006256,0.3682055473327636,svd,False,False,False,0,0.2
CCS:149,arthroscopy,0.9621908664703368,0.6719644665718079,0.0443735606968402,0.4217317104339599,0.3677760064601898,0.3956435620784759,sap,False,False,False,0,0.5
CCS:155,arthrocentesis,0.956432282924652,0.7327398657798767,0.1485500782728195,0.4812378883361816,0.4444571733474731,0.4710339307785034,sap&svd,False,True,False,0,0.75
CCS:156,"injections and aspirations of muscles, tendons, bursa, joints and soft tissue",0.5209062695503235,0.657512366771698,0.0978281423449516,0.376616507768631,0.3736769258975982,0.4129828512668609,svd,False,False,False,0,0.75
CCS:211,therapeutic radiology,0.944378674030304,0.75328129529953,0.0043162140063941,0.5260612964630127,0.4612250626087188,0.461022287607193,coder,False,False,False,0,0.3
LOINC:11039-5,C reactive protein,0.9371500015258788,0.7718615531921387,0.1478073745965957,0.3205683529376983,0.3897768259048462,0.3824005126953125,coder&svd,False,False,False,0,0.75
LOINC:13634-1,Rheumatoid factor,0.9743689894676208,0.8724453449249268,0.0564331822097301,0.3084089457988739,0.3458875715732574,0.3393470048904419,sap&coder,False,False,False,0,0.75
LOINC:13930-3,Rheumatoid factor,0.9743689894676208,0.8724453449249268,0.0786361917853355,0.2749555110931396,0.3431627750396728,0.3395582437515259,sap&coder,False,False,False,0,1.0
LOINC:14062-4,Dexamethasone,0.9350600242614746,0.5740694999694824,0.0080372830852866,0.6160399913787842,0.535953164100647,0.5473709106445312,old,False,False,False,0,0.75
LOINC:14836-1,Methotrexate,0.926240622997284,0.5243459939956665,-0.0027803017292171,0.5781976580619812,0.5703884363174438,0.6107869148254395,new1&new2,False,False,False,0,0.75
LOINC:14978-1,cycloSPORINE,0.919620931148529,0.6222223043441772,-0.0103379003703594,0.5937088131904602,0.6351621747016907,0.6364291906356812,old&new1&new2,False,False,False,0,0.5
LOINC:15204-1,Rheumatoid factor,0.9743689894676208,0.8724453449249268,0.071057952940464,0.3046654760837555,0.3570872247219085,0.3514117896556854,sap&coder,False,False,False,0,0.9
LOINC:15205-8,Rheumatoid factor,0.9743689894676208,0.8724453449249268,0.0949574336409568,0.3090079724788666,0.3746897280216217,0.3752801418304443,sap&coder&svd,False,False,False,0,0.75
LOINC:17521-6,Reticulin Ab,0.951084315776825,0.7422875761985779,0.0034328934270888,0.1886928826570511,0.2339216470718383,0.231386587023735,sap,False,False,False,0,0.2
LOINC:20507-0,Reagin Ab,0.9558388590812684,0.762246310710907,-0.0292748361825943,0.1828414052724838,0.2288489490747451,0.2244513779878616,sap&coder,False,False,False,0,0.1
LOINC:20508-8,Reagin Ab,0.9558388590812684,0.762246310710907,-0.0307841356843709,0.1885704398155212,0.2540256381034851,0.2469340711832046,sap&coder,False,False,False,0,0.75
