name,desc,sap_cos,coder_cos,svd_cos,old_cos,new1_cos,new2_cos,selected_by,GPT3.5_TRUE,GPT3.5_FALSE,COMMON,gpt3.5,gpt4
CCS:149,arthroscopy,0.9621908664703368,0.6719645261764526,0.0572115965187549,0.4290725290775299,0.3791565299034118,0.4053579866886139,sap,False,False,False,0,0.5
CCS:155,arthrocentesis,0.9564322233200072,0.7327398657798767,0.2530441582202911,0.4914506077766418,0.44370037317276,0.4689168930053711,sap&svd,False,True,False,0,0.75
CCS:211,therapeutic radiology,0.9443787336349488,0.75328129529953,-0.0301523059606552,0.5118415951728821,0.4720320105552673,0.4752238690853119,coder,False,False,False,0,0.3
LOINC:11039-5,C reactive protein,0.937149941921234,0.7718615531921387,0.3317958116531372,0.3638210296630859,0.4200254380702972,0.4084564447402954,coder&svd,False,False,False,0,0.75
LOINC:13634-1,Rheumatoid factor,0.9743689894676208,0.8724453449249268,0.1126625910401344,0.3244832456111908,0.3768519163131714,0.365903228521347,sap&coder,False,False,False,0,0.75
LOINC:13930-3,Rheumatoid factor,0.9743689894676208,0.8724453449249268,0.1381638497114181,0.2736459672451019,0.3340284526348114,0.3348730206489563,sap&coder,False,False,False,0,1.0
LOINC:14062-4,Dexamethasone,0.9350600838661194,0.5740694999694824,-0.0011194444959983,0.6373026371002197,0.5251753330230713,0.535966694355011,old,False,False,False,0,0.75
LOINC:14836-1,Methotrexate,0.926240622997284,0.5243459343910217,0.009095205925405,0.5998636484146118,0.549195408821106,0.5836498141288757,new2,False,False,False,0,0.75
LOINC:14978-1,cycloSPORINE,0.919620931148529,0.6222223043441772,-0.0198732428252697,0.6777735352516174,0.6453614830970764,0.6473410725593567,old&new1&new2,False,False,False,0,0.5
LOINC:15204-1,Rheumatoid factor,0.9743689894676208,0.8724453449249268,0.1381770223379135,0.3067654967308044,0.3765018582344055,0.3671586811542511,sap&coder,False,False,False,0,0.9
LOINC:15205-8,Rheumatoid factor,0.9743689894676208,0.8724453449249268,0.2133484929800033,0.3341962099075317,0.3859202265739441,0.3863219618797302,sap&coder&svd,False,False,False,0,0.75
LOINC:17521-6,Reticulin Ab,0.9510841965675354,0.7422875761985779,0.0147085282951593,0.203898623585701,0.2549344301223755,0.2494317889213562,sap,False,False,False,0,0.2
LOINC:20507-0,Reagin Ab,0.9558388590812684,0.7622462511062622,-0.0477850101888179,0.1781208515167236,0.249764397740364,0.2453137934207916,sap&coder,False,False,False,0,0.1
LOINC:20508-8,Reagin Ab,0.9558388590812684,0.7622462511062622,-0.032946016639471,0.1666014790534973,0.2488149851560592,0.2435026466846466,sap&coder,False,False,False,0,0.75
