name,desc,sap_cos,coder_cos,svd_cos,old_cos,new1_cos,new2_cos,selected_by,GPT3.5_TRUE,GPT3.5_FALSE,COMMON,gpt3.5,gpt4
CCS:218,psychological and psychiatric evaluation and therapy,0.9439555406570436,0.6684578061103821,0.8118687868118286,0.7187817096710205,0.7145974040031433,0.697677493095398,svd&old&new1&new2,False,False,True,0,0.75
CCS:219,alcohol and drug rehabilitation/detoxification,0.92602276802063,0.7056258916854858,0.5978456139564514,0.6619428396224976,0.3260717689990997,0.5692119598388672,coder&svd,False,True,False,0,0.5
CCS:234,pathology,0.9725892543792723,0.5926705598831177,0.0061449934728443,0.3802689611911773,0.3178703486919403,0.3054163157939911,sap,False,False,False,0,0.1
CCS:237,ancillary services,0.9591264724731444,0.624168336391449,0.5329053997993469,0.7154117226600647,0.3113030791282654,0.294103056192398,svd&old,False,True,False,0,0.2
LOINC:10587-4,Sexual abstinence duration,0.9176869988441468,0.7231396436691284,-0.009075061418116,0.2291792333126068,0.2798115611076355,0.2768470048904419,coder,False,False,False,0,0.2
LOINC:13169-8,Interpretation,0.9713024497032166,0.649849534034729,-0.0233138613402843,0.227347731590271,0.2471175491809845,0.2410082966089248,sap,False,False,False,0,0.0
LOINC:13440-3,Interpretation,0.9713024497032166,0.649849534034729,-0.0275880005210638,0.299118310213089,0.3020409643650055,0.2927992343902588,sap,False,False,False,0,0.0
LOINC:13552-5,cloZAPine,0.938625693321228,0.5847115516662598,0.1909898221492767,0.7543489336967468,0.6764776706695557,0.6826242804527283,old&new1&new2,False,False,False,0,0.75
LOINC:13588-9,Venlafaxine,0.8472104072570801,0.5603740811347961,0.3475589454174042,0.6636457443237305,0.6425624489784241,0.6736459732055664,svd&new1&new2,False,False,False,0,0.9
LOINC:14062-4,Dexamethasone,0.9717332124710084,0.5953803658485413,0.0505204424262046,0.4745482802391052,0.4622999429702759,0.4647177755832672,sap,False,False,False,0,0.1
LOINC:14314-9,Benzoylecgonine,0.9213072061538696,0.5338472127914429,0.3430681228637695,0.3719016313552856,0.3270277678966522,0.3463247716426849,svd,False,False,False,0,0.0
LOINC:14334-7,Lithium,0.9340777397155762,0.6056411862373352,0.3087024092674255,0.7505668997764587,0.710371196269989,0.7234816551208496,old&new1&new2,False,False,False,0,0.75
LOINC:16360-0,Amitriptyline,0.9325750470161438,0.5977450013160706,0.2650295495986938,0.7273030281066895,0.7024449110031128,0.7192761301994324,old&new1&new2,False,False,False,0,0.75
LOINC:19244-3,Character,0.9733554124832152,0.7154557704925537,0.0148984836414456,0.3125109076499939,0.3384886384010315,0.3271744549274444,sap&coder,False,False,False,0,0.0
LOINC:19402-7,clonazePAM,0.9488527178764344,0.5419725775718689,0.120663896203041,0.694185197353363,0.6283792853355408,0.6467297673225403,old&new1,False,False,False,0,0.75
LOINC:20559-1,Temazepam,0.928742527961731,0.4997745752334595,0.0985558852553367,0.7017240524291992,0.6580058336257935,0.6901638507843018,old&new1&new2,False,False,False,0,0.5
LOINC:25700-6,Interpretation,0.9713024497032166,0.649849534034729,-0.0120507171377539,0.270621120929718,0.2824470400810241,0.2738757133483886,sap,False,False,False,0,0.0
LOINC:26831-8,Suberate,0.9719381928443908,0.6184080839157104,-0.0841881558299064,0.1887062638998031,0.1925016492605209,0.1965696662664413,sap,False,False,False,0,0.0
LOINC:3432-2,carBAMazepine,0.9434386491775512,0.58015376329422,0.0407933332026004,0.6597313284873962,0.6629606485366821,0.7072473764419556,new1&new2,False,False,False,0,0.5
LOINC:34440-8,Interpretation,0.9713024497032166,0.649849534034729,-0.012093442492187,0.2200896292924881,0.2696607708930969,0.2599520683288574,sap,False,False,False,0,0.0
LOINC:3491-8,clomiPRAMINE,0.9594048857688904,0.6128828525543213,0.3098579943180084,0.7954858541488647,0.7364129424095154,0.7829077839851379,old&new1&new2,False,False,False,0,1.0
LOINC:3494-2,clonazePAM,0.9488527178764344,0.5419725775718689,0.3422718644142151,0.644373893737793,0.6067444682121277,0.6279892325401306,svd,False,False,False,0,0.75
LOINC:35467-0,M-chlorophenylpiperazine,0.8836458921432495,0.5588656067848206,0.3493856787681579,0.3284999430179596,0.2985875308513641,0.3182134628295898,svd,False,False,False,0,0.75
LOINC:35599-0,carBAMazepine,0.9434386491775512,0.58015376329422,0.0485339239239692,0.6448434591293335,0.6516950726509094,0.7200905680656433,new1&new2,False,False,False,0,0.5
