name,desc,sap_cos,coder_cos,svd_cos,old_cos,new1_cos,new2_cos,selected_by,GPT3.5_TRUE,GPT3.5_FALSE,COMMON,gpt3.5,gpt4
CCS:218,psychological and psychiatric evaluation and therapy,0.9439555406570436,0.6684578061103821,0.8118687868118286,0.7187817096710205,0.7231422066688538,0.6998748183250427,svd&new1&new2,False,False,True,0,0.75
CCS:219,alcohol and drug rehabilitation/detoxification,0.92602276802063,0.7056259512901306,0.5978456735610962,0.6619427800178528,0.3396864831447601,0.5791787505149841,coder&svd,False,True,False,0,0.5
CCS:220,ophthalmologic and otologic diagnosis and treatment,0.8497881889343262,0.6060817241668701,0.5189451575279236,0.6880466938018799,0.386482685804367,0.3820981979370117,svd,False,False,False,0,0.0
CCS:234,pathology,0.9725893139839172,0.5926705598831177,0.1180889457464218,0.5751981735229492,0.325378954410553,0.3167876601219177,sap,False,False,False,0,0.1
CCS:237,ancillary services,0.9591265320777892,0.6241683959960938,0.5329053997993469,0.7154116630554199,0.3166492581367492,0.3030256330966949,svd,False,True,False,0,0.2
LOINC:10587-4,Sexual abstinence duration,0.9176869988441468,0.7231396436691284,-0.0090750688686966,0.297248512506485,0.3019802570343017,0.2943696677684784,coder,False,False,False,0,0.2
LOINC:13169-8,Interpretation,0.9713024497032166,0.649849534034729,0.0380426235496997,0.2753894329071045,0.2641952633857727,0.2621957659721374,sap,False,False,False,0,0.0
LOINC:13440-3,Interpretation,0.9713024497032166,0.649849534034729,0.0394737794995307,0.324145644903183,0.3150719702243805,0.3025706708431244,sap,False,False,False,0,0.0
LOINC:13552-5,cloZAPine,0.938625693321228,0.5847115516662598,0.1909898668527603,0.7543489336967468,0.6796013116836548,0.6877613067626953,new1&new2,False,False,False,0,0.75
LOINC:13588-9,Venlafaxine,0.8472104072570801,0.5603740811347961,0.3475590348243713,0.6636457443237305,0.6446627974510193,0.6800476312637329,new1&new2,False,False,False,0,0.9
LOINC:14062-4,Dexamethasone,0.9717332720756532,0.5953803658485413,0.0505204387009143,0.4745482802391052,0.4622999429702759,0.4647177457809448,sap,False,False,False,0,0.1
LOINC:14334-7,Lithium,0.9340776801109314,0.60564124584198,0.3087024092674255,0.7505669593811035,0.710371196269989,0.7234816551208496,new1&new2,False,False,False,0,0.75
