name,desc,sap_cos,coder_cos,svd_cos,old_cos,selected_by,gpt4
PheCode:714.1,rheumatoid arthritis,1.0000001192092896,0.9999999403953552,0.9999997615814208,1.0000003576278689,sap&coder&svd&old,1.0
LOCAL|LAB:RA TITER,rheumatoid arthritis titer,0.9870147109031676,0.85724276304245,0.1148458495736122,0.1623769998550415,sap&coder,1.0
PheCode:714.2,juvenile rheumatoid arthritis,0.9842854142189026,0.8122052550315857,0.3992268741130829,0.856943666934967,sap&coder&svd&old,1.0
ShortName:RF,rheumatoid factor,0.974368453025818,0.8724446892738342,0.1354225277900695,0.0976908728480339,sap&coder,1.0
LOINC:LP16738-4,Rheumatoid factor,0.974368453025818,0.8724446892738342,0.1920703798532486,0.1476388424634933,sap&coder,1.0
LOCAL|LAB:RHEUMATOID FACTOR,rheumatoid factor,0.974368453025818,0.8724446892738342,-0.0308205131441354,0.1289531737565994,sap&coder,1.0
CCS:149,arthroscopy,0.9621907472610474,0.6719644069671631,0.0987594276666641,0.2041804939508438,sap,0.5
PheCode:716.9,arthropathy nos,0.9596567153930664,0.7847937941551208,0.3531505465507507,0.6228891611099243,sap&coder&svd&old,0.5
LOINC:LP14541-4,Rh,0.9595326781272888,0.6813828349113464,-0.0191657934337854,-0.0319805480539798,sap,0.0
LOINC:LP31537-1,Rheumatoid factor IgG,0.9588772654533386,0.7193132042884827,0.1505634486675262,0.0624881163239479,sap,1.0
LOCAL|LAB:BODY FLUID RF,body fluid rheumatoid factor,0.9579219818115234,0.7670742869377136,-0.0603767111897468,-0.0273927096277475,sap&coder,1.0
RXNORM:1191,aspirin,0.9578489661216736,0.646606981754303,-0.0365673452615737,0.2619537115097046,sap,0.25
PheCode:726.2,synoviopathy,0.9568803310394288,0.7653053998947144,0.1343546211719513,0.2664687633514404,sap&coder,0.75
CCS:155,arthrocentesis,0.956431210041046,0.7327397465705872,0.3865575194358825,0.3370672762393951,sap&svd,0.75
LOINC:LP39544-9,Reagin Ab,0.9558383226394652,0.7622463703155518,-0.0847642719745636,-0.0031278347596526,sap&coder,0.1
RXNORM:121191,rituximab,0.954836905002594,0.7153875231742859,0.0640804693102836,0.156934767961502,sap,0.75
PheCode:394.4,acute rheumatic heart disease,0.9529419541358948,0.7740970849990845,0.0219857562333345,0.3089279532432556,sap&coder,0.1
Other lab:pack52,Immunoglobulin A,0.9526075720787048,0.6994219422340393,0.0096311438828706,0.0033764783293008,sap,0.2
LOINC:LP17677-3,Dacrocytes,0.9524756669998168,0.6706109046936035,-0.0328562892973423,0.0636826902627945,sap,0.0
LOCAL|LAB:SYNOVIAL MACROPHAGES,synovial macrophages,0.9519495368003844,0.715054988861084,0.0135676776990294,0.0327244624495506,sap,0.75
PheCode:741.4,joint effusions,0.9511374235153198,0.7602141499519348,0.2910247445106506,0.4484496116638183,sap&coder&svd&old,0.75
LOINC:LP39554-8,Reticulin Ab,0.951083481311798,0.7422876358032227,0.0253552570939064,-0.1328781396150589,sap&coder,0.5
LOCAL|LAB:RF TITER,rheumatoid factor titer,0.95082288980484,0.830114483833313,0.0042928550392389,0.1061200574040412,sap&coder,1.0
RXNORM:168,acetic acid,0.9506866335868835,0.580768346786499,0.0039093946106731,0.0322507508099079,sap,0.0
PheCode:411.4,coronary atherosclerosis,0.9503713846206664,0.6946355700492859,0.0028179544024169,0.2063509225845337,sap,0.1
PheCode:716.8,palindromic rheumatism,0.9503520131111144,0.8235734105110168,0.3391697406768799,0.777263343334198,sap&coder&svd&old,0.75
PheCode:440,atherosclerosis,0.9502675533294678,0.7144023776054382,0.0069764559157192,0.1713511645793914,sap,0.2
LOINC:LP39555-5,Reticulin IgA,0.9498313069343568,0.7403445839881897,-0.0554194636642932,-0.0573896132409572,sap&coder,0.1
PheCode:742.8,articular cartilage disorder,0.94966459274292,0.7640605568885803,0.0946356579661369,0.3747491836547851,sap&coder,0.5
RXNORM:1301740,INTERDRY AG,0.949575662612915,0.6714504957199097,-0.0701404586434364,-0.1086652129888534,sap,0.0
LOINC:LP15416-8,Arginine,0.9493972063064576,0.6564107537269592,-0.0324565023183822,-0.028856499120593,sap,0.1
RXNORM:1091,arginine,0.9493972063064576,0.6564107537269592,-0.0312979593873024,0.0036323429085314,sap,0.0
LOCAL|LAB:RATE,rate,0.9493488073349,0.7289780974388123,-0.0156421493738889,0.0092726750299334,sap,0.0
PheCode:414.2,ascvd,0.9492995142936708,0.6841420531272888,0.0645489394664764,0.1820842325687408,sap,0.0
RXNORM:711274,RESOURCE,0.9492653012275696,0.6878939270973206,0.0072323284111917,-0.0755077898502349,sap,0.0
RXNORM:1091836,roflumilast,0.9490994215011596,0.5849204659461975,0.0094480561092495,0.1554278582334518,sap,0.0
LOCAL|LAB:AAM29,aam29,0.9489796161651612,0.6287463307380676,0.0020849963184446,-0.1650887429714203,sap,0.0
RXNORM:711445,SYRINGE,0.9488731622695924,0.6117613911628723,-0.008200779557228,-0.0441913269460201,sap,0.1
RXNORM:16688,acecarbromal,0.9487990140914916,0.6109933257102966,-0.0243602935224771,-0.0085179498419165,sap,0.0
RXNORM:690776,AMERIGEL,0.9484681487083436,0.6246322989463806,-0.0257891733199358,-0.0948108658194542,sap,0.0
LOINC:LP15323-6,Adenosine deaminase,0.9483682513237,0.5911270976066589,0.0043620178475975,-0.0204369369894266,sap,0.1
RXNORM:46241,aluminum chloride,0.9476894736289978,0.5936180353164673,-0.0342672243714332,0.2010702043771743,sap,0.0
Other lab:1200094120,Amorphous Crystals Count,0.9474897384643556,0.6740886569023132,0.0406962111592292,0.0210317783057689,sap,0.1
RXNORM:17609,aluminum acetate,0.9474639892578124,0.6084509491920471,-0.0195597540587186,0.0676737129688263,sap,0.1
RXNORM:72435,anakinra,0.947453498840332,0.6739234328269958,0.2692467272281647,0.6349161267280579,sap&svd&old,1.0
LOINC:LP73191-6,Procedure,0.9473589062690736,0.6216450333595276,-0.0594612397253513,-0.0770269706845283,sap,0.0
LOCAL|LAB:SPECIMEN,specimen,0.94734525680542,0.6498838663101196,-0.0178411230444908,0.0541837960481643,sap,0.0
LOINC:LP65598-2,Erythrocyte agglutination,0.9469488859176636,0.6930227279663086,0.0040442645549774,-0.0834285467863082,sap,0.2
RXNORM:1659152,alirocumab,0.9468849897384644,0.6364631652832031,0.0246350225061178,0.0911098346114158,sap,0.0
RXNORM:1151,ascorbic acid,0.9467737078666688,0.6291379928588867,0.0307434648275375,0.209400787949562,sap,0.1
LOCAL|LAB:CRYSTALS,crystals,0.9467582106590272,0.6775644421577454,0.0737987831234932,0.0703444555401802,sap,0.2
LOINC:LP16849-9,Crystals,0.9467582106590272,0.6775644421577454,-0.0307436864823102,0.0471104308962821,sap,0.2
PheCode:476,allergic rhinitis,0.9466289281845092,0.7626274228096008,0.1150577217340469,0.3688931763172149,sap&coder,0.0
LOCAL|LAB:REFERENCE LAB,reference laboratory,0.9466242790222168,0.6940338611602783,-0.0239400286227464,0.0096573112532496,sap,0.0
LOCAL|LAB:RH,rhesus factor,0.9466152191162108,0.7347669005393982,-0.0312854759395122,-0.0059668547473847,sap,0.5
RXNORM:710876,BAG,0.9465823173522948,0.6338607668876648,-0.0355610959231853,-0.0816268473863601,sap,0.0
LOCAL|LAB:REASON,reason,0.9463854432106018,0.6418905258178711,-0.0114204203709959,-0.0466935038566589,sap,0.0
LOINC:LP38132-4,Fc epsilon RI Ab,0.9463664889335632,0.6637246608734131,0.0245492570102214,-0.0919197350740432,sap,0.1
LOCAL|LAB:DEVICE,device,0.9463326930999756,0.6416900157928467,-0.0157465059310197,-0.1347858756780624,sap,0.0
LOINC:LP16800-2,Aluminum,0.9462884068489076,0.5826001167297363,-0.037633616477251,-0.0815424844622612,sap,0.0
RXNORM:1999574,apalutamide,0.9461071491241456,0.52840656042099,-0.051421083509922,-0.1030747964978218,sap,0.0
RXNORM:612,aluminum hydroxide,0.9460700154304504,0.5850898027420044,-0.0299684703350067,0.1657419949769973,sap,0.0
LOINC:LP37671-2,Chromatin Ab,0.9459132552146912,0.6887660026550293,0.0217603892087936,-0.0341228283941745,sap,0.75
LOCAL|LAB:RI AUTOANTIBODY,retinal antigen autoantibody,0.945606291294098,0.7702188491821289,0.0329753756523132,0.0242819599807262,sap&coder,0.25
RXNORM:709653,DRAIN,0.9455652832984924,0.6459840536117554,-0.062376856803894,-0.1282582730054855,sap,0.0
RXNORM:693503,PROMOD,0.9455587267875672,0.7064964175224304,0.0004854250000789,-0.0193086266517639,sap,0.0
RXNORM:10323,talc,0.9455518126487732,0.569084644317627,-0.0377415753901004,0.0302983187139034,sap,0.0
RXNORM:2472778,relugolix,0.9454617500305176,0.7104306221008301,-0.0242947600781917,-0.1003254801034927,sap,0.0
RXNORM:10311,Tablet,0.9453586339950562,0.5516924262046814,-0.0386313870549202,-0.088491179049015,sap,0.0
LOCAL|LAB:RESOLUTION:,resolution,0.9452692866325378,0.6976592540740967,-0.018291538581252,-0.0090684173628687,sap,0.0
LOCAL|LAB:MEDS,medications,0.9452666640281676,0.6673060059547424,0.0125829745084047,0.0466838590800762,sap,0.5
LOINC:46106-1,MRN,0.94524884223938,0.7435648441314697,-0.0256963912397623,-0.0657320916652679,sap&coder,0.0
RXNORM:358263,tadalafil,0.9452322125434875,0.4655603468418121,-0.0151977837085723,0.1778768748044967,sap,0.0
LOINC:LP18640-0,Fluid,0.9450652003288268,0.6207303404808044,-0.0753568410873413,0.0036435946822166,sap,0.1
LOINC:LP20752-9,Nuclear Ab,0.9447710514068604,0.6684520244598389,0.0864305645227432,0.190778911113739,sap,0.5
RXNORM:640062,regadenoson,0.9447546005249025,0.7120013236999512,0.0192329380661249,0.103406935930252,sap,0.0
LOINC:LP14304-7,Erythrocytes,0.9447515606880188,0.656907856464386,-0.0255063250660896,0.0853145718574523,sap,0.1
LOINC:LP18008-0,Composition,0.9447183609008788,0.5988693833351135,-0.0065205954015254,-0.0305665675550699,sap,0.0
PheCode:741.1,ankylosis of joint,0.9444660544395448,0.7580891847610474,0.2243276834487915,0.3984854221343994,sap&coder&svd,0.75
Other lab:1200096791,Ribonucleoprotein Antibody,0.9443807601928712,0.7647497057914734,0.0763442069292068,0.0651212185621261,sap&coder,0.5
CCS:211,therapeutic radiology,0.9443784952163696,0.7532811164855957,-0.058505579829216,0.0105311907827854,sap&coder,0.3
PheCode:512.2,painful respiration,0.9443598389625548,0.7182257771492004,0.0569583885371685,0.1530941128730774,sap,0.1
LOINC:3184-9,Activated clotting time (ACT),0.9442172646522522,0.6824161410331726,-0.0552583411335945,-0.0410933755338192,sap,0.1
RXNORM:108067,intramuscular immunoglobulin,0.9441524744033812,0.6561179161071777,0.0557592660188674,0.170289933681488,sap,0.5
LOINC:LP38765-1,Ku Ab,0.9441245794296264,0.6850663423538208,0.031739380210638,-0.0421552471816539,sap,0.0
RXNORM:693590,SUPPLY,0.9441236853599548,0.6196904182434082,-0.0041469158604741,-0.1343295872211456,sap,0.0
RXNORM:614919,ADAPT,0.9440631866455078,0.6967807412147522,0.0064760972745716,-0.0691126957535743,sap,0.0
RXNORM:62940,CONTAINER,0.9440330862998962,0.6270942687988281,0.0163967423141002,-0.0908282846212387,sap,0.0
PheCode:741.5,hemarthrosis,0.9440328478813172,0.7836098670959473,0.0914509668946266,0.3369930386543274,sap&coder,0.5
Other lab:1000063416,mandiff,0.9439788460731506,0.6647828221321106,-0.023319624364376,-0.1244074702262878,sap,0.0
RXNORM:596724,anagrelide,0.9439386129379272,0.612583577632904,-0.0351177230477333,0.2553392648696899,sap,0.0
LOINC:LP39217-2,Nucleosome Ab,0.9439272284507751,0.6705752611160278,0.0161929558962583,-0.1242088451981544,sap,0.75
LOINC:LP14669-3,IgA,0.9438982009887696,0.6652348041534424,-0.003284212667495,0.0413004383444786,sap,0.2
LOCAL|LAB:TITER,titer,0.9438496232032776,0.6774091720581055,0.0248188227415084,0.0221895612776279,sap,0.5
RXNORM:223271,"ADHESIVE,MEDICAL",0.943845510482788,0.6847696900367737,-0.021548967808485,-0.0510703325271606,sap,0.0
PheCode:836,traumatic arthropathy,0.9437657594680786,0.7703665494918823,0.1542103141546249,0.3596262037754059,sap&coder,0.2
LOCAL|LAB:REPORT,report,0.943756341934204,0.7046970129013062,-0.068366914987564,-0.0023793750442564,sap,0.0
RXNORM:1052987,CRITIC-AID,0.9437501430511476,0.704971194267273,-0.0111200837418437,-0.005186032038182,sap,0.0
LOINC:LP307480-6,IgG/Albumin,0.9437209963798524,0.6525886654853821,-0.0074039301835,-0.0206531547009944,sap,0.2
LOINC:5998-0,Platelet aggregation ristocetin induced,0.9436821937561036,0.7325399518013,-0.0162199717015028,-0.1376492381095886,sap,0.0
PheCode:714.1,rheumatoid arthritis,1.0000001192092896,0.9999999403953552,0.9999997615814208,1.0000003576278689,sap&coder&svd&old,1.0
ShortName:RF,rheumatoid factor,0.974368453025818,0.8724446892738342,0.1354225277900695,0.0976908728480339,sap&coder,1.0
LOINC:LP16738-4,Rheumatoid factor,0.974368453025818,0.8724446892738342,0.1920703798532486,0.1476388424634933,sap&coder,1.0
LOCAL|LAB:RHEUMATOID FACTOR,rheumatoid factor,0.974368453025818,0.8724446892738342,-0.0308205131441354,0.1289531737565994,sap&coder,1.0
PheCode:714,rheumatoid arthritis and other inflammatory polyarthropathies,0.8974863886833191,0.8676114678382874,1.0008702278137207,0.8505223989486694,coder&svd&old,1.0
LOCAL|LAB:RA TITER,rheumatoid arthritis titer,0.9870147109031676,0.85724276304245,0.1148458495736122,0.1623769998550415,sap&coder,1.0
PheCode:041.21,rheumatic fever / chorea,0.9252219796180724,0.8471078276634216,0.2850092649459839,0.4348287582397461,coder&svd&old,0.2
