name,desc,sap_cos,coder_cos,svd_cos,old_cos,new1_cos,new2_cos,selected_by,GPT3.5_TRUE,GPT3.5_FALSE,COMMON,gpt3.5,gpt4
CCS:149,arthroscopy,0.9621908664703368,0.6719644665718079,0.0584524683654308,0.445758581161499,0.3687227070331573,0.395623117685318,sap,False,False,False,0,0.5
CCS:155,arthrocentesis,0.9564321637153624,0.7327398657798767,0.2551276385784149,0.5198641419410706,0.44321009516716,0.469069629907608,sap&svd,False,True,False,0,0.75
CCS:211,therapeutic radiology,0.944378674030304,0.75328129529953,-0.0247151833027601,0.5245059728622437,0.4583128988742828,0.4590740203857422,coder,False,False,False,0,0.3
LOINC:11039-5,C reactive protein,0.937149941921234,0.7718615531921387,0.3317958116531372,0.3638210296630859,0.4200254380702972,0.4084564447402954,coder&svd,False,False,False,0,0.75
LOINC:13634-1,Rheumatoid factor,0.9743689894676208,0.8724453449249268,0.1126625910401344,0.3244832456111908,0.3768519163131714,0.365903228521347,sap&coder,False,False,False,0,0.75
LOINC:13930-3,Rheumatoid factor,0.9743689894676208,0.8724453449249268,0.1485695242881775,0.2833678424358368,0.3387483358383178,0.3349453210830688,sap&coder,False,False,False,0,1.0
LOINC:14062-4,Dexamethasone,0.9350600838661194,0.5740694999694824,0.0068867485970258,0.6475639343261719,0.5358604192733765,0.5460299849510193,old,False,False,False,0,0.75
LOINC:14836-1,Methotrexate,0.926240622997284,0.5243459343910217,0.0175859834998846,0.6025830507278442,0.57738196849823,0.6121445894241333,new1&new2,False,False,False,0,0.75
LOINC:14978-1,cycloSPORINE,0.919620931148529,0.6222223043441772,-0.0198732428252697,0.6777735352516174,0.6453614830970764,0.6473410725593567,old&new1&new2,False,False,False,0,0.5
LOINC:15204-1,Rheumatoid factor,0.9743689894676208,0.8724453449249268,0.1381770223379135,0.3067654967308044,0.3765018582344055,0.3671586811542511,sap&coder,False,False,False,0,0.9
LOINC:15205-8,Rheumatoid factor,0.9743689894676208,0.8724453449249268,0.2133484929800033,0.3341962099075317,0.3859202265739441,0.3863219618797302,sap&coder&svd,False,False,False,0,0.75
LOINC:17521-6,Reticulin Ab,0.9510841965675354,0.7422875761985779,0.0147085282951593,0.203898623585701,0.2549344301223755,0.2494317889213562,sap,False,False,False,0,0.2
LOINC:20507-0,Reagin Ab,0.9558388590812684,0.762246310710907,-0.0467493645846843,0.1778624057769775,0.2264376729726791,0.2219481021165847,sap&coder,False,False,False,0,0.1
LOINC:20508-8,Reagin Ab,0.9558388590812684,0.7622462511062622,-0.0313266701996326,0.1742139458656311,0.2563380300998688,0.2483209371566772,sap&coder,False,False,False,0,0.75
LOINC:20637-5,Arginine,0.949397623538971,0.6564109921455383,-0.0845948159694671,0.383614182472229,0.3455252349376678,0.3492757081985473,sap,False,False,False,0,0.1
LOINC:26707-0,Aluminum,0.9462891817092896,0.5826003551483154,-0.0172637477517128,0.1512646675109863,0.2418645173311233,0.233632206916809,sap,False,False,False,0,0.0
LOINC:30522-7,C reactive protein,0.937149941921234,0.7718615531921387,0.153350293636322,0.2732810378074646,0.3269333839416504,0.3296248912811279,coder,False,False,False,0,0.75
LOINC:32218-0,Cyclic citrullinated peptide Ab,0.9362215399742126,0.6362108588218689,0.2972469925880432,0.3261339068412781,0.3429490029811859,0.3451036214828491,svd,False,False,False,0,0.9
LOINC:33935-8,Cyclic Citrullinated Peptide IgG,0.9175212383270264,0.6341825723648071,0.1828270554542541,0.283142477273941,0.3133204281330108,0.3141200542449951,svd,False,False,False,0,0.85
