name,desc,sap_cos,coder_cos,svd_cos,old_cos,new1_cos,new2_cos,selected_by,GPT3.5_TRUE,GPT3.5_FALSE,COMMON,gpt3.5,gpt4
CCS:11,diagnostic endocrine procedures,0.9000661373138428,0.6478073000907898,0.2722139060497284,0.4655566215515136,0.3983227610588074,0.4435068368911743,svd,False,False,False,0,0.5
CCS:17,destruction of lesion of retina and choroid,0.8141627311706543,0.5495389699935913,0.1886937171220779,0.5382228493690491,0.5550824403762817,0.5399779081344604,new1&new2,False,True,False,0,0.75
CCS:58,hemodialysis,0.8999647498130798,0.6366721987724304,0.0970903262495994,0.5361255407333374,0.5218831896781921,0.5439465045928955,new1&new2,False,False,False,0,0.2
CCS:91,peritoneal dialysis,0.8970349431037903,0.630773663520813,0.0613891780376434,0.5421456694602966,0.5565437078475952,0.5664905309677124,new1&new2,False,False,False,0,0.25
LOINC:13453-6,Deprecated Mean Glucose Bld gHb Est-aCnc,0.7458535432815552,0.6755127310752869,0.2330105155706405,0.3316090404987335,0.3910053968429565,0.3832640945911407,svd,False,False,False,0,0.75
LOINC:13927-9,Pancreatic islet cell Ab,0.8881402611732483,0.6708309054374695,0.3065674901008606,0.3179836869239807,0.3350700736045837,0.3266221880912781,svd,False,False,False,0,0.85
LOINC:14633-2,C peptide,0.8914679288864136,0.6224029660224915,0.3082457482814789,0.2571293711662292,0.2796984016895294,0.276778370141983,svd,False,False,False,0,0.75
LOINC:1501-6,Glucose,0.9460689425468444,0.7065344452857971,-0.010404392145574,0.460254967212677,0.4625304043292999,0.4648183286190033,sap&coder,False,False,False,0,0.75
LOINC:1503-2,Glucose,0.9460689425468444,0.7065344452857971,-0.0125418547540903,0.450924813747406,0.4620283544063568,0.4702290296554565,sap&coder,False,False,False,0,0.75
LOINC:1504-0,Glucose,0.9460689425468444,0.7065344452857971,0.0019369149813428,0.2871091365814209,0.332110047340393,0.3334442973136902,sap&coder,False,False,False,0,0.75
LOINC:15069-8,Fructosamine,0.9141442179679872,0.5881572365760803,0.2050355970859527,0.3386337161064148,0.3302542567253113,0.3259636163711548,svd,False,False,False,0,0.75
LOINC:1514-9,Glucose,0.9460689425468444,0.7065344452857971,-0.0112475492060184,0.3205974102020263,0.3396459221839905,0.3408218622207641,sap&coder,False,False,False,0,0.75
LOINC:1525-5,Glucose,0.9460689425468444,0.7065344452857971,-0.0026358463801443,0.3271151781082153,0.3692380785942077,0.3681335747241974,sap&coder,False,False,False,0,0.75
LOINC:1530-5,Glucose,0.9460689425468444,0.7065344452857971,0.0052246078848838,0.4450101256370544,0.4548692405223846,0.4581222832202911,sap&coder,False,False,False,0,0.75
LOINC:1537-0,Glucose,0.9460689425468444,0.7065344452857971,0.0177419204264879,0.4266141951084137,0.4578896462917328,0.4639597535133362,sap&coder,False,False,False,0,0.75
LOINC:1540-4,Glucose,0.9460689425468444,0.7065344452857971,0.0178286358714103,0.4197424948215484,0.4199056625366211,0.4257692396640777,sap&coder,False,False,False,0,0.75
LOINC:1549-5,Glucose,0.9460689425468444,0.7065344452857971,0.0187065750360488,0.2710251808166504,0.3077771067619324,0.3111267983913421,sap&coder,False,False,False,0,0.75
LOINC:1555-2,Glucose,0.9460689425468444,0.7065344452857971,-0.0135499350726604,0.4428472816944122,0.4417111575603485,0.4493327140808105,sap&coder,False,False,False,0,0.75
