name,desc,sap_cos,coder_cos,svd_cos,old_cos,new1_cos,new2_cos,selected_by,GPT3.5_TRUE,GPT3.5_FALSE,COMMON,gpt3.5,gpt4
CCS:193,diagnostic ultrasound of heart (echocardiogram),0.8563360571861267,0.6870014071464539,0.4475733041763305,0.6948378086090088,0.675086259841919,0.6706527471542358,svd,False,True,False,0,0.75
CCS:201,cardiac stress tests,0.8702649474143982,0.7547104358673096,0.1930556446313858,0.658908486366272,0.5700366497039795,0.5804319381713867,coder,False,False,False,0,0.5
CCS:203,electrographic cardiac monitoring,0.8247778415679932,0.6931062936782837,0.4516034126281738,0.7210055589675903,0.6533686518669128,0.6423894166946411,svd,False,True,False,0,0.5
CCS:204,swan-ganz catheterization for monitoring,0.7885791659355164,0.6710090041160583,0.3838496804237366,0.6139967441558838,0.5766419172286987,0.6054667830467224,svd,True,False,False,0,0.75
CCS:225,conversion of cardiac rhythm,0.8725032210350037,0.7821210026741028,0.3609813749790191,0.708626925945282,0.6880717873573303,0.6815550327301025,coder&svd,False,True,False,0,0.3
CCS:236,home health services,0.8817114233970642,0.665182888507843,0.2590693235397339,0.3768641352653503,0.2705883681774139,0.2744999825954437,sap,False,False,False,0,0.2
CCS:43,heart valve procedures,0.8832861185073853,0.7048954963684082,0.2773505449295044,0.6191160678863525,0.6009839773178101,0.6015072464942932,sap,False,False,False,0,0.6
CCS:47,"diagnostic cardiac catheterization, coronary arteriography",0.8362339735031128,0.6324905157089233,0.4930764734745025,0.6988089680671692,0.6385841965675354,0.6359817981719971,svd,False,True,False,0,0.5
CCS:48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator",0.5775738954544067,0.6959296464920044,0.4879621565341949,0.6519671082496643,0.6174325346946716,0.612144947052002,svd,False,True,False,0,0.75
CCS:49,other or heart procedures,0.893437922000885,0.7028771638870239,0.3717931807041168,0.6902770400047302,0.6263054609298706,0.6281327605247498,sap&svd,False,True,False,0,0.5
CCS:54,"other vascular catheterization, not heart",0.8909074068069458,0.6439518332481384,0.0999002754688263,0.4631313681602478,0.3562506139278412,0.3751732409000397,sap,False,False,False,0,0.1
CCS:58,hemodialysis,0.8776148557662964,0.7023543119430542,0.1323017477989196,0.5210920572280884,0.5390220284461975,0.5592977404594421,sap,False,False,False,0,0.25
CCS:62,other diagnostic cardiovascular procedures,0.8905355334281921,0.6385523676872253,0.3722508251667022,0.6755046248435974,0.3319405317306518,0.3332934379577636,sap&svd,False,True,False,0,0.5
CCS:63,other non-or therapeutic cardiovascular procedures,0.8812358379364014,0.6649987697601318,0.0943650305271148,0.4035671055316925,0.3484354317188263,0.3568568825721741,sap,False,False,False,0,0.5
LOINC:10535-3,Digoxin,0.8461943864822388,0.6350556015968323,0.5166642665863037,0.7514670491218567,0.7533947229385376,0.7544721364974976,svd&old&new1&new2,False,False,False,0,0.75
