name,desc,sap_cos,coder_cos,svd_cos,old_cos,new_cos,selected_by,gpt3.5,gpt4
PheCode:428.1,congestive heart failure (chf) nos,1.0000015497207642,0.9999993443489076,1.0000005960464478,0.9999999403953552,1.0000007152557373,sap&coder&svd&old&new,0,1.0
PheCode:428.2,heart failure nos,0.9594492316246032,0.9104098677635192,0.6380864381790161,0.797909140586853,0.8056923151016235,sap&coder&svd&old&new,0,0.9
PheCode:428,congestive heart failure; nonhypertensive,0.9408146739006042,0.8447983860969543,0.8817378878593445,0.7227408289909363,0.7307111620903015,sap&coder&svd&old&new,0,1.0
PheCode:425.12,other hypertrophic cardiomyopathy,0.9135062098503112,0.6655117869377136,0.2072659879922866,0.7206097841262817,0.7698705196380615,sap&old&new,0,0.6
PheCode:401.21,hypertensive heart disease,0.9114162921905518,0.7811010479927063,0.2932996451854706,0.7977982759475708,0.8322832584381104,sap&coder&svd&old&new,0,0.75
PheCode:428.4,heart failure with preserved ef [diastolic heart failure],0.909919500350952,0.7621156573295593,0.46978959441185,0.7685964107513428,0.7972143888473511,sap&coder&svd&old&new,0,0.75
PheCode:747.12,valvular heart disease/ heart chambers,0.909306526184082,0.7534835934638977,0.2081279307603836,0.732563853263855,0.7262587547302246,sap&coder&old&new,0,0.6
PheCode:585.2,renal failure nos,0.9091553092002868,0.7359928488731384,0.1729484796524047,0.5904507040977478,0.5882017016410828,sap&coder,0,0.25
PheCode:428.3,heart failure with reduced ef [systolic or combined heart failure],0.9049527645111084,0.8545277714729309,0.5290960669517517,0.8048181533813477,0.8359256982803345,sap&coder&svd&old&new,0,0.9
PheCode:425.11,hypertrophic obstructive cardiomyopathy,0.9048566818237304,0.684242308139801,0.2769314348697662,0.7094295024871826,0.734158992767334,sap&svd&old&new,0,0.6
PheCode:414,other forms of chronic heart disease,0.904763400554657,0.7748632431030273,0.2868084907531738,0.7721970081329346,0.758527934551239,sap&coder&svd&old&new,0,0.75
PheCode:401.2,hypertensive heart and/or renal disease,0.9025249481201172,0.7419245839118958,0.3113350570201874,0.6187490224838257,0.6265423893928528,sap&coder&svd,0,0.75
PheCode:427.4,cardiac arrest and ventricular fibrillation,0.902480125427246,0.7446474432945251,0.1759181022644043,0.6731552481651306,0.723493754863739,sap&coder&old&new,0,0.7
PheCode:425.8,other cardiomyopathy,0.9013556838035583,0.7347220778465271,0.2194950580596923,0.5787686109542847,0.7923426628112793,sap&coder&svd&new,0,0.7
PheCode:427,cardiac dysrhythmias,0.9011871814727784,0.7644813656806946,0.5022282600402832,0.7619988322257996,0.7602908611297607,sap&coder&svd&old&new,0,0.5
LOINC:LP96138-0,Cardiac heart disease risk,0.9008569717407228,0.7434102892875671,0.0070349494926631,0.2796835005283355,0.2905858755111694,sap&coder,0,0.75
LOINC:56469-0,Cardiac heart disease risk,0.9008569717407228,0.7434102892875671,0.0070349494926631,0.2810371518135071,0.2776106297969818,sap&coder,0,0.75
PheCode:509,"respiratory failure, insufficiency, arrest",0.8987782001495361,0.7649953365325928,0.0527301169931888,0.406303733587265,0.4160146415233612,sap&coder,0,0.4
PheCode:416,cardiomegaly,0.8985452651977539,0.790740966796875,0.5271050333976746,0.8391245603561401,0.8418521881103516,sap&coder&svd&old&new,0,0.7
PheCode:585,renal failure,0.8979120850563049,0.7255458831787109,0.1988701224327087,0.4134481847286224,0.4423361718654632,sap,0,0.35
PheCode:585.3,chronic renal failure [ckd],0.8977333903312683,0.7956593036651611,0.1789602190256118,0.5474419593811035,0.5849284529685974,sap&coder,0,0.35
PheCode:276.6,fluid overload,0.8976852893829346,0.733741819858551,0.2552075088024139,0.5938448905944824,0.6962316036224365,sap&coder&svd&new,0,0.75
PheCode:415.2,chronic pulmonary heart disease,0.8972043395042419,0.820610523223877,0.4375170767307281,0.734440267086029,0.7623531818389893,sap&coder&svd&old&new,0,0.5
PheCode:411,ischemic heart disease,0.8970823287963867,0.7755970358848572,0.481438547372818,0.7558369040489197,0.734880805015564,sap&coder&svd&old&new,0,0.75
PheCode:401.22,hypertensive chronic kidney disease,0.8968446850776672,0.7227661609649658,0.214670792222023,0.4960309267044067,0.514171302318573,sap,0,0.5
PheCode:509.1,respiratory failure,0.8964576125144958,0.7560403943061829,0.0903397724032402,0.4965013265609741,0.508222222328186,sap&coder,0,0.4
PheCode:425,cardiomyopathy,0.8962743878364563,0.803727924823761,0.5424336194992065,0.7512931227684021,0.7792202830314636,sap&coder&svd&old&new,0,0.75
PheCode:797.1,cardiogenic shock,0.8949891924858093,0.8079258799552917,0.2943783700466156,0.7110698223114014,0.768835186958313,sap&coder&svd&old&new,0,0.75
PheCode:401.3,other hypertensive complications,0.8941612243652344,0.664961576461792,0.0417024940252304,0.6092128157615662,0.5426429510116577,sap,0,0.5
PheCode:788,syncope and collapse,0.8940761685371399,0.7532737255096436,0.1676611900329589,0.7102915048599243,0.7094859480857849,sap&coder&old&new,0,0.3
PheCode:427.5,arrhythmia (cardiac) nos,0.8939147591590881,0.7481751441955566,0.2110925465822219,0.7353326678276062,0.7437844276428223,sap&coder&old&new,0,0.5
CCS:49,other or heart procedures,0.8934381008148193,0.7028770446777344,0.2306964844465255,0.6045292019844055,0.6097707152366638,sap&svd,0,0.5
PheCode:429.9,"cardiac complications, not elsewhere classified",0.893322765827179,0.7805435061454773,0.1172086521983146,0.7000911235809326,0.7216278314590454,sap&coder&old&new,0,0.7
PheCode:585.1,acute renal failure,0.8933163285255432,0.709606409072876,0.1993037909269333,0.610885500907898,0.6030669808387756,sap,0,0.35
PheCode:395,heart valve disorders,0.8932392001152039,0.7351400256156921,0.4243807792663574,0.7592484354972839,0.7656198740005493,sap&coder&svd&old&new,0,0.6
PheCode:425.1,primary/intrinsic cardiomyopathies,0.8929781317710876,0.7404637336730957,0.5364634394645691,0.7807401418685913,0.8143553137779236,sap&coder&svd&old&new,0,0.75
PheCode:427.3,other specified cardiac dysrhythmias,0.8912107944488525,0.7006611824035645,0.1847992688417434,0.7186393737792969,0.714495837688446,sap&old&new,0,0.5
CCS:54,"other vascular catheterization, not heart",0.89090895652771,0.6439509391784668,0.0276901442557573,0.387569397687912,0.3567100465297699,sap,0,0.1
PheCode:426.25,other heart block,0.8906094431877136,0.741818368434906,0.1596636027097702,0.6059507727622986,0.6004659533500671,sap&coder,0,0.3
CCS:62,other diagnostic cardiovascular procedures,0.8905365467071533,0.6385517120361328,0.2008517980575561,0.4532524347305298,0.3094412982463836,sap,0,0.5
PheCode:415,pulmonary heart disease,0.8900380730628967,0.7057247757911682,0.2624045312404632,0.6485487222671509,0.6673449277877808,sap&svd,0,0.6
PheCode:426.8,other cardiac conduction disorders,0.8882518410682678,0.6961092948913574,0.1124219074845314,0.7277063727378845,0.706061840057373,sap&old&new,0,0.3
PheCode:503,pulmonary congestion and hypostasis,0.8878782391548157,0.7707242369651794,0.3451316058635711,0.6837019324302673,0.7032825350761414,sap&coder&svd&old&new,0,0.75
PheCode:429.3,symptoms involving cardiovascular system,0.8871777653694153,0.7842678427696228,0.141432300209999,0.6751658916473389,0.7347248792648315,sap&coder&old&new,0,0.75
PheCode:415.1,acute pulmonary heart disease,0.8870964646339417,0.7464334964752197,0.0731051787734031,0.5355772376060486,0.5229171514511108,sap&coder,0,0.6
PheCode:427.42,cardiac arrest,0.886907160282135,0.7709310054779053,0.1327721625566482,0.64603590965271,0.7076432108879089,sap&coder&new,0,0.5
PheCode:426,cardiac conduction disorders,0.8865678906440735,0.7328212857246399,0.4301348626613617,0.7851917743682861,0.7946128249168396,sap&coder&svd&old&new,0,0.5
PheCode:420,carditis,0.8864216208457947,0.788619339466095,0.1596713662147522,0.6684743165969849,0.6402809619903564,sap&coder&old,0,0.5
