name,desc,sap_cos,coder_cos,svd_cos,old_cos,new1_cos,new2_cos,selected_by,GPT3.5_TRUE,GPT3.5_FALSE,COMMON,gpt3.5,gpt4
CCS:218,psychological and psychiatric evaluation and therapy,0.9439555406570436,0.6684578061103821,0.7590711712837219,0.7183402180671692,0.7123144268989563,0.6872118711471558,svd&old&new1&new2,False,False,True,0,0.75
CCS:219,alcohol and drug rehabilitation/detoxification,0.92602276802063,0.7056258916854858,0.2423430979251861,0.5904111862182617,0.3187997937202453,0.5661039352416992,coder,False,True,False,0,0.5
CCS:234,pathology,0.9725892543792723,0.5926705598831177,0.0034498942550271,0.3446052670478821,0.2640082240104675,0.2976561188697815,sap,False,False,False,0,0.1
LOINC:10587-4,Sexual abstinence duration,0.9176869988441468,0.7231396436691284,-0.009075061418116,0.2291792333126068,0.2798115611076355,0.2768470048904419,coder,False,False,False,0,0.2
LOINC:10998-3,oxyCODONE,0.8973406553268433,0.5993444323539734,0.3058721721172333,0.4140193164348602,0.3948167562484741,0.424770712852478,svd,False,False,False,0,0.0
LOINC:13169-8,Interpretation,0.9713024497032166,0.649849534034729,-0.0485060140490531,0.1459281593561172,0.1947304904460907,0.193603828549385,sap,False,False,False,0,0.0
LOINC:13440-3,Interpretation,0.9713024497032166,0.649849534034729,-0.0349170602858066,0.2555602788925171,0.291703313589096,0.276822566986084,sap,False,False,False,0,0.0
LOINC:13552-5,cloZAPine,0.938625693321228,0.5847115516662598,0.1909898221492767,0.7543489336967468,0.6764776706695557,0.6826242804527283,old&new1&new2,False,False,False,0,0.75
LOINC:13557-4,Norsertraline,0.9408783912658693,0.6287286281585693,0.320499449968338,0.3464805483818054,0.3694387972354889,0.3818875253200531,svd,False,False,False,0,0.75
LOINC:13577-2,PARoxetine,0.9290781021118164,0.6155505180358887,0.2763132452964782,0.5405996441841125,0.48001828789711,0.5019879937171936,svd,False,False,False,0,1.0
LOINC:13579-8,Sertraline,0.8799038529396057,0.6469405889511108,0.3365855515003204,0.6148637533187866,0.5947604775428772,0.6016772985458374,svd&old,False,False,False,0,1.0
LOINC:13588-9,Venlafaxine,0.8472104072570801,0.5603740811347961,0.3475589454174042,0.6636457443237305,0.6425624489784241,0.6736459732055664,svd&old&new1&new2,False,False,False,0,0.9
LOINC:14062-4,Dexamethasone,0.9717332124710084,0.5953803658485413,-0.0045184702612459,0.4581393003463745,0.4019711315631866,0.4075716435909271,sap,False,False,False,0,0.1
LOINC:14313-1,Tetrahydrocannabinol,0.8713462948799133,0.612055778503418,0.3268197774887085,0.4737954139709472,0.4232007563114166,0.4361840188503265,svd,False,False,False,0,0.2
LOINC:14334-7,Lithium,0.9340777397155762,0.6056411862373352,0.1192114204168319,0.7338794469833374,0.6810363531112671,0.7023757696151733,old&new1&new2,False,False,False,0,0.75
LOINC:14624-1,Barbiturates,0.9303664565086364,0.6238890290260315,0.3364249765872955,0.5959038734436035,0.5126384496688843,0.5567513704299927,svd,False,False,False,0,0.5
LOINC:16204-0,clonazePAM,0.9488527178764344,0.5419725775718689,0.1206641271710395,0.6591551899909973,0.5884231328964233,0.6106370091438293,old,False,False,False,0,0.75
LOINC:16235-4,Methamphetamine,0.95219749212265,0.5847616195678711,0.0021865342278033,0.6229884028434753,0.4805996417999267,0.502655029296875,old,False,False,False,0,0.5
LOINC:16254-5,Phencyclidine,0.9519842267036438,0.5875224471092224,0.3039251863956451,0.3398173153400421,0.2983084321022033,0.3200028240680694,svd,False,False,False,0,0.2
LOINC:16360-0,Amitriptyline,0.9325750470161438,0.5977450013160706,0.2650295495986938,0.7273030281066895,0.7024449110031128,0.7192761301994324,old&new1&new2,False,False,False,0,0.75
LOINC:16369-1,Amphetamines,0.9000571966171265,0.6137455701828003,0.325641930103302,0.3888591825962066,0.3609764873981476,0.3618707656860351,svd,False,False,False,0,0.5
LOINC:17384-9,Opiates,0.92472505569458,0.6753805875778198,0.3406427204608917,0.412709891796112,0.3591542541980743,0.3644213080406189,svd,False,False,False,0,0.5
LOINC:17738-6,Chloral hydrate,0.9550204277038574,0.5964825749397278,0.2118188589811325,0.6169024705886841,0.466756135225296,0.465446799993515,old,False,False,False,0,0.2
LOINC:19244-3,Character,0.9733554124832152,0.7154557704925537,-0.0038217264227569,0.2413269877433776,0.3095414638519287,0.3192996680736542,sap&coder,False,False,False,0,0.0
LOINC:19289-9,"thc/cannabinoids, urine (confirm) (group:uthccfm)",0.3659889996051788,0.6184877753257751,0.269214391708374,0.3893592059612274,0.3066144287586212,0.3103184401988983,svd,False,False,False,0,0.0
LOINC:19402-7,clonazePAM,0.9488527178764344,0.5419725775718689,0.120663896203041,0.694185197353363,0.6283792853355408,0.6467297673225403,old&new1&new2,False,False,False,0,0.75
LOINC:19520-6,LORazepam,0.9167197346687316,0.5367641448974609,0.0985554605722427,0.6868422031402588,0.5959209203720093,0.6314666867256165,old,False,False,False,0,0.75
LOINC:19638-6,Oxazepam,0.9179104566574096,0.537624180316925,0.0985560268163681,0.6889802813529968,0.5886106491088867,0.6020975708961487,old,False,False,False,0,0.75
LOINC:20559-1,Temazepam,0.928742527961731,0.4997745752334595,0.0985558852553367,0.7017240524291992,0.6580058336257935,0.6901638507843018,old&new1&new2,False,False,False,0,0.5
LOINC:25700-6,Interpretation,0.9713024497032166,0.649849534034729,-0.0211745649576187,0.256187230348587,0.2461655586957931,0.2376087307929992,sap,False,False,False,0,0.0
LOINC:26831-8,Suberate,0.9719381928443908,0.6184080839157104,-0.0841881558299064,0.1887062638998031,0.1925016492605209,0.1965696662664413,sap,False,False,False,0,0.0
LOINC:3335-7,Amitriptyline+Nortriptyline,0.7637068629264832,0.5936851501464844,0.2850006520748138,0.3371686935424804,0.3472429811954498,0.3405306041240692,svd,False,False,False,0,0.75
LOINC:3414-0,Buprenorphine,0.9221632480621338,0.5568199753761292,0.302850067615509,0.5208374857902527,0.4181006848812103,0.4281938374042511,svd,False,False,False,0,0.25
LOINC:3432-2,carBAMazepine,0.9434386491775512,0.58015376329422,0.0072554862126708,0.6565021276473999,0.6468403935432434,0.7002755403518677,old&new1&new2,False,False,False,0,0.5
LOINC:34440-8,Interpretation,0.9713024497032166,0.649849534034729,-0.012093442492187,0.2200896292924881,0.2696607708930969,0.2599520683288574,sap,False,False,False,0,0.0
LOINC:3491-8,clomiPRAMINE,0.9594048857688904,0.6128828525543213,0.1791256517171859,0.6508430242538452,0.6972286105155945,0.7425551414489746,old&new1&new2,False,False,False,0,1.0
LOINC:35467-0,M-chlorophenylpiperazine,0.8836458921432495,0.5588656067848206,0.3493856787681579,0.3284999430179596,0.2985875308513641,0.3182134628295898,svd,False,False,False,0,0.75
LOINC:35599-0,carBAMazepine,0.9434386491775512,0.58015376329422,0.0485339239239692,0.6448434591293335,0.6516950726509094,0.7200905680656433,old&new1&new2,False,False,False,0,0.5
LOINC:35608-9,diphenhydrAMINE,0.9401472210884094,0.5941804051399231,0.3092248737812042,0.5535568594932556,0.4579817652702331,0.4580476880073547,svd,False,False,False,0,0.1
LOINC:35610-5,FLUoxetine,0.9452850818634032,0.5573208928108215,0.3487949669361114,0.8060864210128784,0.7182100415229797,0.7246867418289185,svd&old&new1&new2,False,False,False,0,1.0
LOINC:35616-2,LORazepam,0.9167197346687316,0.5367641448974609,0.1602834016084671,0.6720083355903625,0.584733784198761,0.5931692719459534,old,False,False,False,0,0.75
LOINC:35624-6,Norfluoxetine,0.902276873588562,0.5607194900512695,0.3650999069213867,0.3259635865688324,0.3391424417495727,0.3613626360893249,svd,False,False,False,0,0.0
LOINC:35627-9,Nortriptyline,0.891021192073822,0.5666724443435669,0.2652698457241058,0.8000116348266602,0.7383865118026733,0.733856737613678,old&new1&new2,False,False,False,0,0.9
LOINC:35635-2,traZODone,0.8604274392127991,0.5781369209289551,0.3754005432128906,0.659828245639801,0.6158765554428101,0.6475289463996887,svd&old&new1&new2,False,False,False,0,0.75
LOINC:3690-5,Imipramine,0.9597209692001344,0.6681592464447021,0.2445550262928009,0.5308553576469421,0.6080397367477417,0.6377837657928467,new1,False,False,False,0,0.9
LOINC:3778-8,Methamphetamine,0.95219749212265,0.5847616195678711,0.2900001108646393,0.4615673124790191,0.4570692479610443,0.4665178656578064,svd,False,False,False,0,0.5
LOINC:42216-2,Ref Lab Name,0.9713594913482666,0.6818204522132874,0.0172738619148731,0.2239023447036743,0.226851999759674,0.216904267668724,sap,False,False,False,0,0.0
LOINC:57300-6,6-Monoacetylmorphine,0.8575001955032349,0.5673336982727051,0.2935727834701538,0.364459753036499,0.3375161290168762,0.3453814387321472,svd,False,False,False,0,0.0
LOINC:57301-4,Benzoylecgonine,0.9213072061538696,0.5338472127914429,0.2935778200626373,0.3341680467128753,0.3262467980384826,0.3334665298461914,svd,False,False,False,0,0.0
LOINC:72388-2,Methadone,0.9276934266090392,0.5960739254951477,0.2935779690742492,0.5395874977111816,0.5151202082633972,0.5779561996459961,svd,False,False,False,0,0.2
LOINC:72737-0,Cocaine,0.9549801349639891,0.60258549451828,0.2935779094696045,0.6129684448242188,0.5433862209320068,0.5809279680252075,svd&old,False,False,False,0,0.0
LOINC:72758-6,Amphetamine,0.9147701263427734,0.6171868443489075,0.2935779094696045,0.3862360119819641,0.354655385017395,0.3550907671451568,svd,False,False,False,0,0.25
LOINC:728-6,Hypochromia,0.9376683235168456,0.7154197692871094,-0.0144915636628866,0.2465927898883819,0.2765761017799377,0.2835758030414581,coder,False,False,False,0,0.0
LOINC:9627-1,Imipramine+Desipramine,0.8554391860961914,0.6381271481513977,0.2721078097820282,0.3254682123661041,0.2975763082504272,0.2967840731143951,svd,False,False,False,0,0.9
PheCode:244,hypothyroidism,0.9442484378814696,0.7322733998298645,0.155878871679306,0.383011132478714,0.3667197525501251,0.3733699917793274,coder,False,False,False,0,0.2
PheCode:244.4,hypothyroidism nos,0.9287680387496948,0.7134725451469421,0.1688055396080017,0.4199766218662262,0.3704538345336914,0.3695094585418701,coder,False,False,False,0,0.2
PheCode:251.1,hypoglycemia,0.945466160774231,0.7426109910011292,-0.0058383396826684,0.4099254608154297,0.4134186506271362,0.3987091779708862,coder,False,False,False,0,0.2
PheCode:261,vitamin deficiency,0.956371009349823,0.7112275958061218,0.142367735505104,0.4647496938705444,0.4060912132263183,0.404629111289978,coder,False,False,False,0,0.2
PheCode:272.11,hypercholesterolemia,0.9377612471580504,0.7377691268920898,0.0294987671077251,0.3692330420017242,0.3569917976856231,0.365656703710556,coder,False,False,False,0,0.0
PheCode:276.5,hypovolemia,0.939569890499115,0.7189574241638184,-0.0002967799955513,0.3648169934749603,0.2915879189968109,0.2808362543582916,coder,False,False,False,0,0.0
PheCode:292,neurological disorders,0.9717166423797609,0.6824882626533508,0.07512217015028,0.5720905661582947,0.4696097671985626,0.4566694796085357,sap,False,False,False,0,0.5
