name,desc,sap_cos,coder_cos,svd_cos,old_cos,selected_by,gpt4
PheCode:714.1,rheumatoid arthritis,1.0000001192092896,0.9999999403953552,1.0000003576278689,1.0000003576278689,sap&coder&svd&old,1.0
LOCAL|LAB:RA TITER,rheumatoid arthritis titer,0.9870147109031676,0.85724276304245,0.0884104147553443,0.3852438032627105,sap&coder,1.0
PheCode:714.2,juvenile rheumatoid arthritis,0.9842854142189026,0.8122052550315857,0.3124559223651886,0.8326616883277893,sap&coder&svd&old,1.0
ShortName:RF,rheumatoid factor,0.974368453025818,0.8724446892738342,0.1151400282979011,0.2992891669273376,sap&coder,1.0
LOINC:LP16738-4,Rheumatoid factor,0.974368453025818,0.8724446892738342,0.1797688007354736,0.3861651718616485,sap&coder&svd,1.0
LOCAL|LAB:RHEUMATOID FACTOR,rheumatoid factor,0.974368453025818,0.8724446892738342,0.0009259744547307,0.3616419434547424,sap&coder,1.0
CCS:149,arthroscopy,0.9621907472610474,0.6719644069671631,0.0767552256584167,0.4068911075592041,sap,0.5
PheCode:716.9,arthropathy nos,0.9596567153930664,0.7847937941551208,0.2616460621356964,0.6771796941757202,sap&coder&svd&old,0.5
LOINC:LP14541-4,Rh,0.9595326781272888,0.6813828349113464,0.0083584543317556,0.2822489142417907,sap,0.0
LOINC:LP31537-1,Rheumatoid factor IgG,0.9588772654533386,0.7193132042884827,0.1087903603911399,0.3243813514709472,sap,1.0
LOCAL|LAB:BODY FLUID RF,body fluid rheumatoid factor,0.9579219818115234,0.7670742869377136,-0.0298375133424997,0.276072233915329,sap&coder,1.0
RXNORM:1191,aspirin,0.9578489661216736,0.646606981754303,0.0098754353821277,0.454114705324173,sap,0.25
PheCode:726.2,synoviopathy,0.9568803310394288,0.7653053998947144,0.1221145763993263,0.4504090845584869,sap&coder,0.75
CCS:155,arthrocentesis,0.956431210041046,0.7327397465705872,0.2899092137813568,0.4885445833206177,sap&svd,0.75
LOINC:LP39544-9,Reagin Ab,0.9558383226394652,0.7622463703155518,-0.0143434396013617,0.234428659081459,sap&coder,0.1
RXNORM:121191,rituximab,0.954836905002594,0.7153875231742859,0.0541876554489135,0.3756726384162903,sap,0.75
PheCode:394.4,acute rheumatic heart disease,0.9529419541358948,0.7740970849990845,0.0316271819174289,0.4766035079956054,sap&coder,0.1
Other lab:pack52,Immunoglobulin A,0.9526075720787048,0.6994219422340393,0.019170494750142,0.2995219826698303,sap,0.2
LOINC:LP17677-3,Dacrocytes,0.9524756669998168,0.6706109046936035,0.0157641861587762,0.3013320565223694,sap,0.0
LOCAL|LAB:SYNOVIAL MACROPHAGES,synovial macrophages,0.9519495368003844,0.715054988861084,0.0131750823929905,0.2961633205413818,sap,0.75
PheCode:741.4,joint effusions,0.9511374235153198,0.7602141499519348,0.2052613645792007,0.5647680759429932,sap&coder&svd&old,0.75
LOINC:LP39554-8,Reticulin Ab,0.951083481311798,0.7422876358032227,0.0381923019886016,0.1789307743310928,sap&coder,0.5
LOCAL|LAB:RF TITER,rheumatoid factor titer,0.95082288980484,0.830114483833313,0.0290628317743539,0.3606981635093689,sap&coder,1.0
RXNORM:168,acetic acid,0.9506866335868835,0.580768346786499,0.0219300389289855,0.3135344982147217,sap,0.0
PheCode:411.4,coronary atherosclerosis,0.9503713846206664,0.6946355700492859,0.0285792127251625,0.3874687850475311,sap,0.1
PheCode:716.8,palindromic rheumatism,0.9503520131111144,0.8235734105110168,0.2909065783023834,0.762545645236969,sap&coder&svd&old,0.75
PheCode:440,atherosclerosis,0.9502675533294678,0.7144023776054382,0.0334485843777656,0.3766435980796814,sap,0.2
LOINC:LP39555-5,Reticulin IgA,0.9498313069343568,0.7403445839881897,-0.0049945120699703,0.2242381274700164,sap&coder,0.1
PheCode:742.8,articular cartilage disorder,0.94966459274292,0.7640605568885803,0.0824833512306213,0.525236189365387,sap&coder,0.5
RXNORM:1301740,INTERDRY AG,0.949575662612915,0.6714504957199097,-0.0269679073244333,0.2142750769853592,sap,0.0
LOINC:LP15416-8,Arginine,0.9493972063064576,0.6564107537269592,0.0103084333240985,0.2032371312379837,sap,0.1
RXNORM:1091,arginine,0.9493972063064576,0.6564107537269592,-0.0083488635718822,0.295361191034317,sap,0.0
LOCAL|LAB:RATE,rate,0.9493488073349,0.7289780974388123,-0.0036496103275567,0.3087897896766662,sap,0.0
PheCode:414.2,ascvd,0.9492995142936708,0.6841420531272888,0.0502516739070415,0.3881558775901794,sap,0.0
RXNORM:711274,RESOURCE,0.9492653012275696,0.6878939270973206,0.0074467095546424,0.2237375378608703,sap,0.0
RXNORM:1091836,roflumilast,0.9490994215011596,0.5849204659461975,0.0162648689001798,0.3699483573436737,sap,0.0
LOCAL|LAB:AAM29,aam29,0.9489796161651612,0.6287463307380676,0.0100463852286338,0.1692337840795517,sap,0.0
RXNORM:711445,SYRINGE,0.9488731622695924,0.6117613911628723,0.0219755191355943,0.2659550607204437,sap,0.1
RXNORM:16688,acecarbromal,0.9487990140914916,0.6109933257102966,0.0244493279606103,0.2936956286430359,sap,0.0
RXNORM:690776,AMERIGEL,0.9484681487083436,0.6246322989463806,-0.0032157597597688,0.2228832989931106,sap,0.0
LOINC:LP15323-6,Adenosine deaminase,0.9483682513237,0.5911270976066589,0.0229862183332443,0.2552512884140014,sap,0.1
RXNORM:46241,aluminum chloride,0.9476894736289978,0.5936180353164673,-0.0097316326573491,0.3728920519351959,sap,0.0
Other lab:1200094120,Amorphous Crystals Count,0.9474897384643556,0.6740886569023132,0.037711527198553,0.2900506556034088,sap,0.1
RXNORM:17609,aluminum acetate,0.9474639892578124,0.6084509491920471,0.0055330581963062,0.3096198141574859,sap,0.1
RXNORM:72435,anakinra,0.947453498840332,0.6739234328269958,0.2076858878135681,0.6219576597213745,sap&svd&old,1.0
LOINC:LP73191-6,Procedure,0.9473589062690736,0.6216450333595276,-0.0245206262916326,0.2050933539867401,sap,0.0
LOCAL|LAB:SPECIMEN,specimen,0.94734525680542,0.6498838663101196,0.0063092629425227,0.3089955747127533,sap,0.0
LOINC:LP65598-2,Erythrocyte agglutination,0.9469488859176636,0.6930227279663086,0.0181355718523263,0.2157071977853775,sap,0.2
RXNORM:1659152,alirocumab,0.9468849897384644,0.6364631652832031,0.038442213088274,0.3225151896476745,sap,0.0
RXNORM:1151,ascorbic acid,0.9467737078666688,0.6291379928588867,0.0451985262334346,0.4117859601974487,sap,0.1
LOCAL|LAB:CRYSTALS,crystals,0.9467582106590272,0.6775644421577454,0.0571727752685546,0.3154712319374084,sap,0.2
LOINC:LP16849-9,Crystals,0.9467582106590272,0.6775644421577454,0.0024976055137813,0.2907387018203735,sap,0.2
PheCode:476,allergic rhinitis,0.9466289281845092,0.7626274228096008,0.1226499676704406,0.5180742144584656,sap&coder,0.0
LOCAL|LAB:REFERENCE LAB,reference laboratory,0.9466242790222168,0.6940338611602783,-0.0040003610774874,0.2798530757427215,sap,0.0
LOCAL|LAB:RH,rhesus factor,0.9466152191162108,0.7347669005393982,-0.0053256060928106,0.3003822863101959,sap,0.5
RXNORM:710876,BAG,0.9465823173522948,0.6338607668876648,0.0014230002416297,0.2427926808595657,sap,0.0
LOCAL|LAB:REASON,reason,0.9463854432106018,0.6418905258178711,0.0078901629894971,0.2670155763626098,sap,0.0
LOINC:LP38132-4,Fc epsilon RI Ab,0.9463664889335632,0.6637246608734131,0.0335101000964641,0.2069794684648513,sap,0.1
LOCAL|LAB:DEVICE,device,0.9463326930999756,0.6416900157928467,0.0147151099517941,0.2152405679225921,sap,0.0
LOINC:LP16800-2,Aluminum,0.9462884068489076,0.5826001167297363,-0.0047988914884626,0.2356414347887039,sap,0.0
RXNORM:1999574,apalutamide,0.9461071491241456,0.52840656042099,-0.0088675739243626,0.220815971493721,sap,0.0
RXNORM:612,aluminum hydroxide,0.9460700154304504,0.5850898027420044,0.0075619160197675,0.3880560100078583,sap,0.0
LOINC:LP37671-2,Chromatin Ab,0.9459132552146912,0.6887660026550293,0.0280213709920644,0.2264777719974517,sap,0.75
LOCAL|LAB:RI AUTOANTIBODY,retinal antigen autoantibody,0.945606291294098,0.7702188491821289,0.0376377329230308,0.3012433052062988,sap&coder,0.25
RXNORM:709653,DRAIN,0.9455652832984924,0.6459840536117554,-0.0101672820746898,0.218225672841072,sap,0.0
RXNORM:693503,PROMOD,0.9455587267875672,0.7064964175224304,0.0170267336070537,0.2519720196723938,sap,0.0
RXNORM:10323,talc,0.9455518126487732,0.569084644317627,0.0018830256303772,0.2990032136440277,sap,0.0
RXNORM:2472778,relugolix,0.9454617500305176,0.7104306221008301,-0.001474144286476,0.226092904806137,sap,0.0
RXNORM:10311,Tablet,0.9453586339950562,0.5516924262046814,2.262338421132881e-05,0.232476145029068,sap,0.0
LOCAL|LAB:RESOLUTION:,resolution,0.9452692866325378,0.6976592540740967,0.006473567802459,0.2807467877864837,sap,0.0
LOCAL|LAB:MEDS,medications,0.9452666640281676,0.6673060059547424,0.0241452250629663,0.3312575817108154,sap,0.5
LOINC:46106-1,MRN,0.94524884223938,0.7435648441314697,-0.0024245490785688,0.2302333861589431,sap&coder,0.0
RXNORM:358263,tadalafil,0.9452322125434875,0.4655603468418121,0.0070465188473463,0.3866234719753265,sap,0.0
LOINC:LP18640-0,Fluid,0.9450652003288268,0.6207303404808044,-0.0297850985080003,0.2806718647480011,sap,0.1
LOINC:LP20752-9,Nuclear Ab,0.9447710514068604,0.6684520244598389,0.0906500741839408,0.3627631962299347,sap,0.5
RXNORM:640062,regadenoson,0.9447546005249025,0.7120013236999512,0.0389335267245769,0.3363992571830749,sap,0.0
LOINC:LP14304-7,Erythrocytes,0.9447515606880188,0.656907856464386,0.0190621074289083,0.320799708366394,sap,0.1
LOINC:LP18008-0,Composition,0.9447183609008788,0.5988693833351135,0.0149784199893474,0.2356191277503967,sap,0.0
PheCode:741.1,ankylosis of joint,0.9444660544395448,0.7580891847610474,0.1670764535665512,0.5342521667480469,sap&coder&svd,0.75
Other lab:1200096791,Ribonucleoprotein Antibody,0.9443807601928712,0.7647497057914734,0.0732633471488952,0.3095018267631531,sap&coder,0.5
CCS:211,therapeutic radiology,0.9443784952163696,0.7532811164855957,-0.0089281247928738,0.2643307447433471,sap&coder,0.3
PheCode:512.2,painful respiration,0.9443598389625548,0.7182257771492004,0.0761845782399177,0.3811783194541931,sap,0.1
LOINC:3184-9,Activated clotting time (ACT),0.9442172646522522,0.6824161410331726,-0.0084502045065164,0.2011499255895614,sap,0.1
RXNORM:108067,intramuscular immunoglobulin,0.9441524744033812,0.6561179161071777,0.0557532459497451,0.3732697069644928,sap,0.5
LOINC:LP38765-1,Ku Ab,0.9441245794296264,0.6850663423538208,0.0390303991734981,0.2428946495056152,sap,0.0
RXNORM:693590,SUPPLY,0.9441236853599548,0.6196904182434082,0.0265398789197206,0.2087955474853515,sap,0.0
RXNORM:614919,ADAPT,0.9440631866455078,0.6967807412147522,0.0239587500691413,0.2333472520112991,sap,0.0
RXNORM:62940,CONTAINER,0.9440330862998962,0.6270942687988281,0.0224938467144966,0.2486255019903183,sap,0.0
PheCode:741.5,hemarthrosis,0.9440328478813172,0.7836098670959473,0.055681686848402,0.4983178377151489,sap&coder,0.5
Other lab:1000063416,mandiff,0.9439788460731506,0.6647828221321106,0.0037790928035974,0.194983884692192,sap,0.0
RXNORM:596724,anagrelide,0.9439386129379272,0.612583577632904,-0.0101463915780186,0.4343374371528625,sap,0.0
LOINC:LP39217-2,Nucleosome Ab,0.9439272284507751,0.6705752611160278,0.0288737881928682,0.1750199645757675,sap,0.75
LOINC:LP14669-3,IgA,0.9438982009887696,0.6652348041534424,0.0356560423970222,0.3043436408042907,sap,0.2
LOCAL|LAB:TITER,titer,0.9438496232032776,0.6774091720581055,0.0264213141053915,0.2759039103984833,sap,0.5
RXNORM:223271,"ADHESIVE,MEDICAL",0.943845510482788,0.6847696900367737,0.0050607533194124,0.2528116703033447,sap,0.0
PheCode:836,traumatic arthropathy,0.9437657594680786,0.7703665494918823,0.1196703240275383,0.5251339673995972,sap&coder,0.2
LOCAL|LAB:REPORT,report,0.943756341934204,0.7046970129013062,-0.030454084277153,0.2667573690414428,sap,0.0
RXNORM:1052987,CRITIC-AID,0.9437501430511476,0.704971194267273,0.0120804635807871,0.2847555875778198,sap,0.0
LOINC:LP307480-6,IgG/Albumin,0.9437209963798524,0.6525886654853821,0.0184241104871034,0.1881587654352188,sap,0.2
LOINC:5998-0,Platelet aggregation ristocetin induced,0.9436821937561036,0.7325399518013,0.0100810667499899,0.1998631656169891,sap,0.0
PheCode:714.1,rheumatoid arthritis,1.0000001192092896,0.9999999403953552,1.0000003576278689,1.0000003576278689,sap&coder&svd&old,1.0
ShortName:RF,rheumatoid factor,0.974368453025818,0.8724446892738342,0.1151400282979011,0.2992891669273376,sap&coder,1.0
LOINC:LP16738-4,Rheumatoid factor,0.974368453025818,0.8724446892738342,0.1797688007354736,0.3861651718616485,sap&coder&svd,1.0
LOCAL|LAB:RHEUMATOID FACTOR,rheumatoid factor,0.974368453025818,0.8724446892738342,0.0009259744547307,0.3616419434547424,sap&coder,1.0
PheCode:714,rheumatoid arthritis and other inflammatory polyarthropathies,0.8974863886833191,0.8676114678382874,0.9790124297142028,0.8213103413581848,coder&svd&old,1.0
LOCAL|LAB:RA TITER,rheumatoid arthritis titer,0.9870147109031676,0.85724276304245,0.0884104147553443,0.3852438032627105,sap&coder,1.0
PheCode:041.21,rheumatic fever / chorea,0.9252219796180724,0.8471078276634216,0.2247556000947952,0.558811604976654,coder&svd,0.2
PheCode:274.11,gouty arthropathy,0.8910354375839233,0.8311949372291565,0.1055326089262962,0.5713568925857544,coder&old,0.0
LOCAL|LAB:RF TITER,rheumatoid factor titer,0.95082288980484,0.830114483833313,0.0290628317743539,0.3606981635093689,sap&coder,1.0
PheCode:716.8,palindromic rheumatism,0.9503520131111144,0.8235734105110168,0.2909065783023834,0.762545645236969,sap&coder&svd&old,0.75
PheCode:716.1,unspecified polyarthropathy or polyarthritis,0.8826008439064026,0.822896420955658,0.2724067866802215,0.7336940169334412,coder&svd&old,0.75
PheCode:729.1,"rheumatism, unspecified and fibrositis",0.8984883427619934,0.8227895498275757,0.2423966377973556,0.6396576762199402,coder&svd&old,0.5
PheCode:717,polymyalgia rheumatica,0.9279178380966188,0.8222655057907104,0.2850058972835541,0.6674289107322693,coder&svd&old,0.5
PheCode:740,osteoarthrosis,0.9363580942153932,0.818261444568634,0.3044643700122833,0.5071223378181458,coder&svd,0.0
PheCode:394,rheumatic disease of the heart valves,0.8947932124137878,0.817326545715332,0.0322286821901798,0.4134781956672668,coder,0.3
PheCode:740.9,osteoarthrosis nos,0.916404902935028,0.8161078095436096,0.2820381224155426,0.5467932820320129,coder&svd,0.0
PheCode:696.42,psoriatic arthropathy,0.8812610507011414,0.8150613307952881,0.3526062071323395,0.6990630030632019,coder&svd&old,0.4
PheCode:714.2,juvenile rheumatoid arthritis,0.9842854142189026,0.8122052550315857,0.3124559223651886,0.8326616883277893,sap&coder&svd&old,1.0
PheCode:711.1,pyogenic arthritis,0.9191219210624696,0.7976493239402771,0.1050710976123809,0.5488436818122864,coder,0.2
PheCode:745,pain in joint,0.9429959654808044,0.7976467609405518,0.213293969631195,0.5696493983268738,coder&svd&old,0.75
PheCode:274.2,crystal arthropathies,0.9425782561302184,0.7887808084487915,0.1832048296928405,0.5425779819488525,coder&svd,0.2
PheCode:790.1,elevated sedimentation rate,0.9059467315673828,0.788475751876831,0.15411277115345,0.4908483028411865,coder&svd,0.5
PheCode:739,contracture of joint,0.9271291494369508,0.7877412438392639,0.0924683511257171,0.5517419576644897,coder,0.6
PheCode:740.3,"osteoarthrosis involving more than one site, but not specified as generalized",0.7833331823348999,0.7874874472618103,0.1966253370046615,0.5132232308387756,coder&svd,0.1
PheCode:713.5,arthropathy associated with neurological disorders,0.9113789200782776,0.7852464318275452,0.0764777138829231,0.488198846578598,coder,0.2
PheCode:716.9,arthropathy nos,0.9596567153930664,0.7847937941551208,0.2616460621356964,0.6771796941757202,sap&coder&svd&old,0.5
PheCode:741.5,hemarthrosis,0.9440328478813172,0.7836098670959473,0.055681686848402,0.4983178377151489,sap&coder,0.5
PheCode:711.2,reiter's disease,0.8786216378211975,0.7832778096199036,0.2409342527389526,0.7407070398330688,coder&svd&old,0.3
PheCode:716,other arthropathies,0.9273711442947388,0.7788954973220825,0.2960740029811859,0.7062421441078186,coder&svd&old,0.5
PheCode:742.1,loose body in joint,0.9411402940750122,0.778895378112793,0.0942988395690918,0.4594545364379883,coder,0.25
PheCode:716.2,unspecified monoarthritis,0.9121273756027222,0.7788452506065369,0.1317796856164932,0.6098788976669312,coder&old,0.5
PheCode:740.2,"osteoarthrosis, generalized",0.9064400792121888,0.7785146236419678,0.2881869673728943,0.5057522654533386,coder&svd,0.0
PheCode:790.8,elevated c-reactive protein (crp),0.7938952445983887,0.7765480875968933,0.1321892589330673,0.3702014982700348,coder,0.75
PheCode:715.2,ankylosing spondylitis,0.916421353816986,0.7751592993736267,0.2599572837352752,0.7185607552528381,coder&svd&old,0.2
PheCode:394.4,acute rheumatic heart disease,0.9529419541358948,0.7740970849990845,0.0316271819174289,0.4766035079956054,sap&coder,0.1
PheCode:741,symptoms and disorders of the joints,0.929105281829834,0.7719147205352783,0.1223097071051597,0.6060718894004822,coder&old,0.75
LOINC:LP15023-2,C reactive protein,0.9371493458747864,0.7718611359596252,0.174291729927063,0.4406112730503082,coder&svd,0.75
Other lab:1200008087,C-Reactive Protein,0.9279519319534302,0.771761417388916,0.0639861300587654,0.3181957006454468,coder,0.75
ShortName:CRP,c-reactive protein,0.9279519319534302,0.771761417388916,0.1519952565431594,0.2623206079006195,coder,0.75
PheCode:250.7,diabetic retinopathy,0.916304349899292,0.7712969183921814,-0.0067374911159276,0.3912155330181122,coder,0.0
PheCode:836,traumatic arthropathy,0.9437657594680786,0.7703665494918823,0.1196703240275383,0.5251339673995972,sap&coder,0.2
LOCAL|LAB:RI AUTOANTIBODY,retinal antigen autoantibody,0.945606291294098,0.7702188491821289,0.0376377329230308,0.3012433052062988,sap&coder,0.25
PheCode:358.1,myasthenia gravis,0.8931732773780823,0.7695496678352356,0.0376416519284248,0.5206565856933594,coder,0.0
LOINC:X1166-8,crp (mg/l) (group:crpt),0.7532004714012146,0.7695403695106506,0.1163576245307922,0.2856046855449676,coder,0.75
PheCode:711,arthropathy associated with infections,0.9248810410499572,0.7694038152694702,0.1476231664419174,0.5489485859870911,coder,0.25
PheCode:741.2,stiffness of joint,0.941033661365509,0.7677269577980042,0.1441569179296493,0.5314638018608093,coder,0.75
LOCAL|LAB:RELATIVE RISK,relative risk,0.9406071901321412,0.7674510478973389,-0.0014258738374337,0.3163723945617676,coder,0.0
LOCAL|LAB:BODY FLUID RF,body fluid rheumatoid factor,0.9579219818115234,0.7670742869377136,-0.0298375133424997,0.276072233915329,sap&coder,1.0
Other lab:1000014679,Sj̦grens Syndrome-Related Antigen A (SS-A),0.5614449381828308,0.7669970989227295,0.0626644119620323,0.3088686764240265,coder,0.5
PheCode:726.3,bursitis,0.9118753671646118,0.7655849456787109,0.178895428776741,0.5085487365722656,coder&svd,0.3
PheCode:726.2,synoviopathy,0.9568803310394288,0.7653053998947144,0.1221145763993263,0.4504090845584869,sap&coder,0.75
PheCode:727.2,bursitis disorders,0.8998023867607117,0.7647648453712463,0.1497444659471511,0.50252765417099,coder,0.3
Other lab:1200096791,Ribonucleoprotein Antibody,0.9443807601928712,0.7647497057914734,0.0732633471488952,0.3095018267631531,sap&coder,0.5
RXNORM:35465,Rho(D) immune globulin,0.9116546511650084,0.7646371126174927,-0.0111766429618,0.2298195362091064,coder,0.0
LOCAL|LAB:SYNOVIAL FLUID RBCS,synovial fluid red blood cells,0.93799090385437,0.7646011114120483,0.0061884503811597,0.274909496307373,coder,0.5
PheCode:709.7,unspecified diffuse connective tissue disease,0.8825977444648743,0.7643435597419739,0.2356612235307693,0.7085381150245667,coder&svd&old,0.5
PheCode:742.8,articular cartilage disorder,0.94966459274292,0.7640605568885803,0.0824833512306213,0.525236189365387,sap&coder,0.5
PheCode:476,allergic rhinitis,0.9466289281845092,0.7626274228096008,0.1226499676704406,0.5180742144584656,sap&coder,0.0
LOINC:LP39544-9,Reagin Ab,0.9558383226394652,0.7622463703155518,-0.0143434396013617,0.234428659081459,sap&coder,0.1
PheCode:727.1,synovitis and tenosynovitis,0.8788667321205139,0.7611069083213806,0.2198919653892517,0.5464735627174377,coder&svd,0.75
PheCode:741.4,joint effusions,0.9511374235153198,0.7602141499519348,0.2052613645792007,0.5647680759429932,sap&coder&svd&old,0.75
PheCode:965.2,antirheumatics causing adverse effects in therapeutic use,0.891072690486908,0.7596625685691833,0.0632406845688819,0.3090290129184723,coder,0.75
Other lab:1200142248,Erythrocyte Sedimentation Rate,0.9212223291397096,0.7584154605865479,0.0733316764235496,0.3490686118602752,coder,0.5
ShortName:ESR,erythrocyte sedimentation rate,0.9212223291397096,0.7584154605865479,0.1793935745954513,0.3272211253643036,coder&svd,0.75
LOINC:LP16409-2,Erythrocyte sedimentation rate,0.9212223291397096,0.7584154605865479,0.1846831887960434,0.4226478338241577,coder&svd,0.5
PheCode:741.1,ankylosis of joint,0.9444660544395448,0.7580891847610474,0.1670764535665512,0.5342521667480469,sap&coder&svd,0.75
Other lab:1200098691,Anti-Ro/SS-A Antibody,0.8864891529083252,0.7568751573562622,0.0739733502268791,0.3406466245651245,coder,0.25
PheCode:446.5,giant cell arteritis,0.8984643816947937,0.7561599612236023,0.1579669266939163,0.5648021697998047,coder&svd&old,0.5
PheCode:740.1,osteoarthritis; localized,0.9225966334342957,0.7561206817626953,0.2187243103981018,0.4893805086612701,coder&svd,0.0
PheCode:261.41,rickets or osteomalacia,0.8728051781654358,0.7545023560523987,0.0636382550001144,0.4952172338962555,coder,0.0
Other lab:1200113789,Blood Sedimentation Rate,0.9154171943664552,0.754430890083313,0.0360426269471645,0.2779493033885956,coder,0.5
CCS:211,therapeutic radiology,0.9443784952163696,0.7532811164855957,-0.0089281247928738,0.2643307447433471,sap&coder,0.3
PheCode:722.3,schmorl's nodes,0.7812584638595581,0.7525717616081238,0.0606926381587982,0.4135970175266266,coder,0.1
PheCode:202.22,reticulosarcoma,0.9348365068435668,0.7522991895675659,0.0459387898445129,0.3983332216739654,coder,0.0
LOINC:LP17684-9,Rouleaux,0.934612512588501,0.7521951794624329,0.0032044879626482,0.2438035458326339,coder,0.5
LOINC:33314-6,Rheumatoid factor IgG,0.8650830984115601,0.7514113187789917,0.1087903603911399,0.288851648569107,coder,1.0
PheCode:726.1,enthesopathy,0.8719034790992737,0.7513474822044373,0.2294268757104873,0.5268707871437073,coder&svd,0.5
PheCode:709.4,polymyositis,0.9040561318397522,0.750598132610321,0.1304878145456314,0.4325127601623535,coder,0.2
PheCode:727.5,rupture of synovium,0.9237456321716307,0.7493098378181458,0.1464862078428268,0.4873872101306915,coder,0.75
Other lab:pack148,Rouleaux Formation Assessment,0.9125328063964844,0.7487759590148926,0.0116883851587772,0.2611863017082214,coder,0.3
PheCode:071,human immunodeficiency virus [hiv] disease,0.8335642218589783,0.7476878762245178,0.0196039918810129,0.3776014149188995,coder,0.1
PheCode:274,gout and other crystal arthropathies,0.8093069195747375,0.7465733885765076,0.126913771033287,0.5057255625724792,coder,0.2
LOINC:X1179-1,relative risk (chol/hdl) (group:relrisk),0.722952127456665,0.7463926672935486,0.0127585344016551,0.2980891466140747,coder,0.1
PheCode:733.9,chondromalacia,0.9352719187736512,0.745830774307251,0.0483164079487323,0.4768686294555664,coder,0.2
PheCode:695.4,lupus (localized and systemic),0.8677240014076233,0.7457419633865356,0.219277799129486,0.571381688117981,coder&svd&old,0.2
PheCode:443.1,raynaud's syndrome,0.8472299575805664,0.7454562187194824,0.2079199999570846,0.65986567735672,coder&svd&old,0.3
PheCode:335,multiple sclerosis,0.9127718210220336,0.7450947165489197,0.0308855921030044,0.4894080460071563,coder,0.0
LOINC:9279-1,Breaths,0.9389470815658568,0.745026171207428,0.0216026697307825,0.2476681321859359,coder,0.0
PheCode:740.11,"osteoarthrosis, localized, primary",0.8642746806144714,0.7449703812599182,0.2074984312057495,0.520138144493103,coder&svd,0.0
PheCode:737.1,kyphosis (acquired),0.8943899869918823,0.7448359727859497,0.1032411083579063,0.5045635104179382,coder,0.1
PheCode:715.3,spinal enthesopathy,0.8725301027297974,0.7441703677177429,0.0670423954725265,0.5072763562202454,coder,0.3
PheCode:495,asthma,0.9418649673461914,0.7440354824066162,0.1303252726793289,0.5032457709312439,coder,0.0
LOINC:46106-1,MRN,0.94524884223938,0.7435648441314697,-0.0024245490785688,0.2302333861589431,sap&coder,0.0
PheCode:770,myalgia and myositis unspecified,0.8320952653884888,0.7433930039405823,0.2324367314577102,0.6028248071670532,coder&svd&old,0.25
PheCode:654.2,rhesus isoimmunization in pregnancy,0.8967791199684143,0.7427153587341309,0.0007012444548308,0.3179479837417602,coder,0.0
LOINC:LP39554-8,Reticulin Ab,0.951083481311798,0.7422876358032227,0.0381923019886016,0.1789307743310928,sap&coder,0.5
LOINC:13636-6,Ribosomal P Ab,0.7726522088050842,0.740834653377533,0.022586541250348,0.2135493904352188,coder,0.75
Other lab:1000028473,Smith/Ribonucleoprotein Antibodies,0.8864269256591797,0.7403562664985657,0.0601241253316402,0.3124186992645263,coder,0.5
LOINC:LP39555-5,Reticulin IgA,0.9498313069343568,0.7403445839881897,-0.0049945120699703,0.2242381274700164,sap&coder,0.1
LOINC:17785-7,Radioactive iodine.thyroid/Radioactive iodine.dose,0.8846853971481323,0.7400758862495422,0.0206460896879434,0.2470983117818832,coder,0.0
PheCode:714.1,rheumatoid arthritis,1.0000001192092896,0.9999999403953552,1.0000003576278689,1.0000003576278689,sap&coder&svd&old,1.0
PheCode:714,rheumatoid arthritis and other inflammatory polyarthropathies,0.8974863886833191,0.8676114678382874,0.9790124297142028,0.8213103413581848,coder&svd&old,1.0
RXNORM:6851,methotrexate,0.926240086555481,0.524345874786377,0.5076616406440735,0.6919642686843872,svd&old,0.9
RXNORM:27169,leflunomide,0.8825947642326355,0.5730603337287903,0.4489379823207855,0.72806316614151,svd&old,1.0
RXNORM:214555,etanercept,0.9049282670021056,0.6467341184616089,0.4293695986270904,0.7252244353294373,svd&old,1.0
RXNORM:614391,abatacept,0.9423744678497314,0.6639731526374817,0.4163113832473755,0.7334967851638794,svd&old,0.9
RXNORM:5521,hydroxychloroquine,0.8972099423408508,0.5782853960990906,0.4016930758953094,0.6465020179748535,svd&old,0.75
PheCode:696.42,psoriatic arthropathy,0.8812610507011414,0.8150613307952881,0.3526062071323395,0.6990630030632019,coder&svd&old,0.4
RXNORM:1357536,tofacitinib,0.8779085874557495,0.5018857717514038,0.334323525428772,0.7051001787185669,svd&old,0.9
RXNORM:9524,sulfasalazine,0.8833267092704773,0.5933879017829895,0.3329206705093384,0.6039938926696777,svd&old,0.75
PheCode:714.2,juvenile rheumatoid arthritis,0.9842854142189026,0.8122052550315857,0.3124559223651886,0.8326616883277893,sap&coder&svd&old,1.0
PheCode:740,osteoarthrosis,0.9363580942153932,0.818261444568634,0.3044643700122833,0.5071223378181458,coder&svd,0.0
PheCode:743.1,osteoporosis,0.9265720248222352,0.7325356602668762,0.2993964850902557,0.4089778661727905,svd,0.25
