0,name,desc,sap_cos,coder_cos,svd_cos,old_cos,new1_cos,new2_cos,selected_by,GPT3.5_TRUE,GPT3.5_FALSE,COMMON,gpt3.5,gpt4
0,CCS:11,diagnostic endocrine procedures,0.9000661373138428,0.6478073000907898,0.32191112637519836,0.48519325256347656,0.43737542629241943,0.4836481213569641,svd,False,False,False,0,0.5
0,CCS:169,"debridement of wound, infection or burn",0.8451530933380127,0.5632508993148804,0.29879096150398254,0.4995042681694031,0.4553496539592743,0.4589330852031708,svd,False,False,False,0,0.2
0,CCS:17,destruction of lesion of retina and choroid,0.8141627311706543,0.5495389699935913,0.4773106575012207,0.5749838352203369,0.5628166198730469,0.5471702814102173,svd&new1&new2,False,True,False,0,0.75
0,CCS:174,other non-or therapeutic procedures on skin and breast,0.7491788268089294,0.5035573244094849,0.25874918699264526,0.48511403799057007,0.3931402564048767,0.3901243805885315,svd,False,False,False,0,0.1
0,CCS:58,hemodialysis,0.8999647498130798,0.6366721987724304,0.2250828742980957,0.6154239773750305,0.5333186388015747,0.5546464920043945,old&new2,False,False,False,0,0.2
0,CCS:91,peritoneal dialysis,0.8970349431037903,0.630773663520813,0.1169692650437355,0.6080607175827026,0.5692664384841919,0.5725820660591125,old&new1&new2,False,False,False,0,0.25
0,LOINC:13927-9,Pancreatic islet cell Ab,0.8881402611732483,0.6708309054374695,0.3297422230243683,0.33729633688926697,0.33557242155075073,0.3311534821987152,svd,False,False,False,0,0.85
0,LOINC:14633-2,C peptide,0.8914679288864136,0.6224029660224915,0.3082457482814789,0.25712937116622925,0.2796984016895294,0.27677837014198303,svd,False,False,False,0,0.75
0,LOINC:1501-6,Glucose,0.9460689425468445,0.7065344452857971,0.004073984455317259,0.4923637807369232,0.5072171688079834,0.5145759582519531,sap&coder,False,False,False,0,0.75
0,LOINC:1503-2,Glucose,0.9460689425468445,0.7065344452857971,-0.01254185475409031,0.450924813747406,0.4620283544063568,0.47022902965545654,sap&coder,False,False,False,0,0.75
0,LOINC:1504-0,Glucose,0.9460689425468445,0.7065344452857971,0.008634853176772594,0.4043894410133362,0.414106547832489,0.4169432520866394,sap&coder,False,False,False,0,0.75
0,LOINC:15069-8,Fructosamine,0.9141442179679871,0.5881572365760803,0.2821679711341858,0.4093326926231384,0.33961570262908936,0.34156525135040283,svd,False,False,False,0,0.75
0,LOINC:1514-9,Glucose,0.9460689425468445,0.7065344452857971,0.02647644281387329,0.4627698063850403,0.4542067348957062,0.46104443073272705,sap&coder,False,False,False,0,0.75
0,LOINC:1525-5,Glucose,0.9460689425468445,0.7065344452857971,-0.0026358463801443577,0.32711517810821533,0.36923807859420776,0.3681335747241974,sap&coder,False,False,False,0,0.75
