0,name,desc,sap_cos,coder_cos,svd_cos,old_cos,new1_cos,new2_cos,selected_by,GPT3.5_TRUE,GPT3.5_FALSE,COMMON,gpt3.5,gpt4
0,CCS:193,diagnostic ultrasound of heart (echocardiogram),0.8563361167907715,0.6870014071464539,0.44757330417633057,0.6948378086090088,0.675086259841919,0.6706527471542358,svd,False,True,False,0,0.75
0,CCS:201,cardiac stress tests,0.8702648878097534,0.7547104954719543,0.193055659532547,0.6589084267616272,0.5700366497039795,0.5804319381713867,coder,False,False,False,0,0.5
0,CCS:203,electrographic cardiac monitoring,0.8247778415679932,0.6931063532829285,0.45160338282585144,0.7210055589675903,0.6533685922622681,0.6423894166946411,svd,False,True,False,0,0.5
0,CCS:204,swan-ganz catheterization for monitoring,0.7885791659355164,0.6710090041160583,0.3838496804237366,0.6139967441558838,0.5766419768333435,0.6054667830467224,svd,True,False,False,0,0.75
0,CCS:225,conversion of cardiac rhythm,0.8725031614303589,0.7821210622787476,0.36098137497901917,0.708626925945282,0.6880717873573303,0.6815550327301025,coder&svd,False,True,False,0,0.3
0,CCS:236,home health services,0.8817114233970642,0.665182888507843,0.2590693533420563,0.37686410546302795,0.27058833837509155,0.2744999825954437,sap,False,False,False,0,0.2
0,CCS:43,heart valve procedures,0.88328617811203,0.7048954963684082,0.2773505449295044,0.6191160678863525,0.6009839773178101,0.6015072464942932,sap,False,False,False,0,0.6
0,CCS:47,"diagnostic cardiac catheterization, coronary arteriography",0.8362339735031128,0.6324904561042786,0.49307647347450256,0.6988089680671692,0.6385841965675354,0.6359817981719971,svd,False,True,False,0,0.5
0,CCS:48,"insertion, revision, replacement, removal of cardiac pacemaker or cardioverter/defibrillator",0.5775738954544067,0.6959296464920044,0.48796215653419495,0.6519671678543091,0.6174325942993164,0.6121450066566467,svd,False,True,False,0,0.75
0,CCS:49,other or heart procedures,0.8934379816055298,0.7028772234916687,0.3717932105064392,0.6902770400047302,0.6263054013252258,0.6281327605247498,sap&svd,False,True,False,0,0.5
0,CCS:54,"other vascular catheterization, not heart",0.8909074068069458,0.6439518332481384,0.0999002531170845,0.4631313383579254,0.3562506139278412,0.3751732409000397,sap,False,False,False,0,0.1
0,CCS:58,hemodialysis,0.8776149153709412,0.7023543119430542,0.13230177760124207,0.5210920572280884,0.5390220284461975,0.5592977404594421,sap,False,False,False,0,0.25
0,CCS:62,other diagnostic cardiovascular procedures,0.8905355930328369,0.6385523676872253,0.37225082516670227,0.6755046248435974,0.3319404721260071,0.3332934081554413,sap&svd,False,True,False,0,0.5
0,CCS:63,other non-or therapeutic cardiovascular procedures,0.8812358975410461,0.6649987697601318,0.09436501562595367,0.4035671055316925,0.3484354317188263,0.35685691237449646,sap,False,False,False,0,0.5
0,LOINC:10535-3,Digoxin,0.8461943864822388,0.6350556015968323,0.5166642069816589,0.7514670491218567,0.753394603729248,0.7544721364974976,svd&old&new1&new2,False,False,False,0,0.75
0,LOINC:11153-4,Hematocrit,0.8799813389778137,0.705018937587738,0.07132062315940857,0.29135116934776306,0.26392391324043274,0.2708839476108551,sap,False,False,False,0,0.2
0,LOINC:11559-2,Oxyhemoglobin/Hemoglobin.total,0.8143227100372314,0.6575825810432434,0.3986090123653412,0.3499055802822113,0.29348132014274597,0.2954710125923157,svd,False,False,False,0,0.1
0,LOINC:13508-7,Hematocrit,0.8799813389778137,0.705018937587738,0.007848561741411686,0.3252098560333252,0.291555792093277,0.2963918447494507,sap,False,False,False,0,0.2
0,LOINC:14286-9,Carnitine free (C0),0.8419715166091919,0.7502841949462891,0.004991034511476755,0.28153103590011597,0.3063948452472687,0.30568504333496094,coder,False,False,False,0,0
