0,name,desc,sap_cos,sap_LP_cos,coder_cos,coder_LP_cos,svd_cos,old_cos,old_LP_cos,new_cos,new_LP_cos,selected_by,gpt4
0,PheCode:296.2,depression,1.0,0.9999998807907104,1.0000007152557373,1.0000004768371582,0.9999997019767761,1.000000238418579,0.9999989867210388,1.000000238418579,0.9999999403953552,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,1.0
0,PheCode:296,mood disorders,0.9862563014030457,0.9862565994262695,0.8263021111488342,0.8263020515441895,0.9416545033454895,0.8762204647064209,0.8744263052940369,0.86081862449646,0.8492988348007202,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.9
0,LOCAL|LAB:DEVICE,device,0.9800711870193481,0.980070948600769,0.6128443479537964,0.6128444075584412,0.011587901040911674,0.24624492228031158,0.21792036294937134,0.15241894125938416,0.11336816847324371,sap&sap_LP,0.0
0,LOCAL|LAB:MEDS,medications,0.9794482588768005,0.9794483184814453,0.6515376567840576,0.6515375971794128,0.03710464760661125,0.2716604471206665,0.24427996575832367,0.26750513911247253,0.2256641685962677,sap&sap_LP,0.5
0,LOCAL|LAB:MESSAGE,message,0.978741466999054,0.9787417650222778,0.6678521037101746,0.6678523421287537,0.02228679321706295,0.21731513738632202,0.22084595263004303,0.13360877335071564,0.14997611939907074,sap&sap_LP,0.0
0,LOINC:LP73191-6,Procedure,0.9785987734794617,0.978598415851593,0.6293272972106934,0.6293274760246277,0.016786614432930946,0.17980340123176575,0.229060098528862,0.13248442113399506,0.10887362062931061,sap&sap_LP,0.0
0,LOCAL|LAB:SPECIMEN,specimen,0.97700035572052,0.9770005941390991,0.636397659778595,0.6363977789878845,0.04260236769914627,0.19630426168441772,0.20172789692878723,0.062193263322114944,0.15726634860038757,sap&sap_LP,0.0
0,LOCAL|LAB:REASON,reason,0.9768770933151245,0.9768765568733215,0.6619210839271545,0.6619211435317993,0.026318537071347237,0.27566811442375183,0.2764303684234619,0.18996946513652802,0.18252412974834442,sap&sap_LP,0.0
0,RXNORM:10311,Tablet,0.9766570329666138,0.976656973361969,0.5658908486366272,0.5658907890319824,5.0847775128204376e-05,0.18710486590862274,0.20993420481681824,0.183385968208313,0.1347169429063797,sap&sap_LP,0.0
0,RXNORM:709653,DRAIN,0.9765620231628418,0.9765620231628418,0.6765105724334717,0.6765102744102478,0.04008318856358528,0.21986167132854462,0.23203660547733307,0.19585514068603516,0.13791120052337646,sap&sap_LP,0.0
0,PheCode:348.7,coma,0.976442813873291,0.9764425158500671,0.7391860485076904,0.7391859292984009,-0.004033959936350584,0.3558766841888428,0.3488151729106903,0.37627673149108887,0.2986809313297272,sap&sap_LP&coder&coder_LP,0.1
0,LOCAL|LAB:RESULT,result,0.9761843085289001,0.9761845469474792,0.620868444442749,0.6208685636520386,0.02528476156294346,0.2693149745464325,0.26713716983795166,0.16187553107738495,0.16611480712890625,sap&sap_LP,0.0
0,RXNORM:709699,DRESSING,0.9760940074920654,0.9760938882827759,0.6414904594421387,0.6414903402328491,0.03883568197488785,0.2241499423980713,0.209318608045578,0.25042733550071716,0.16621913015842438,sap&sap_LP,0.0
0,LOCAL|LAB:DIAGNOSIS CODE,diagnosis code,0.9760653376579285,0.9760659337043762,0.6895699501037598,0.6895700097084045,0.04442427307367325,0.17467711865901947,0.18721871078014374,0.10608749091625214,0.09544617682695389,sap&sap_LP,0.0
0,RXNORM:62940,CONTAINER,0.9759275913238525,0.9759277105331421,0.6022154092788696,0.6022154092788696,0.047281213104724884,0.2539023458957672,0.22268150746822357,0.12018013745546341,0.07462220638990402,sap&sap_LP,0.0
0,LOINC:LP72256-8,Class,0.9758299589157104,0.9758298397064209,0.6431487798690796,0.6431485414505005,0.009054829366505146,0.2029937356710434,0.21182262897491455,0.16472923755645752,0.12515446543693542,sap&sap_LP,0.0
0,PheCode:312,conduct disorders,0.975642740726471,0.9756428003311157,0.7373652458190918,0.7373649477958679,0.3458569347858429,0.6810489892959595,0.6772874593734741,0.660442054271698,0.6213350296020508,sap&sap_LP&coder&coder_LP&svd&old&old_LP&new&new_LP,0.3
0,LOCAL|LAB:DOSE,dose,0.9755845069885254,0.9755843281745911,0.6357954740524292,0.6357954740524292,0.0007447887910529971,0.23034457862377167,0.2276483178138733,0.2090189903974533,0.12249046564102173,sap&sap_LP,0.0
